AccXWrist,AccYWrist,AccZWrist,GyroXWrist,GyroYWrist,GyroZWrist,AccXShank,AccYShank,AccZShank,GyroXShank,GyroYShank,GyroZShank,asisDataLX,asisDataLY,asisDataLZ,asisDataRX,asisDataRY,asisDataRZ,psisDataLX,psisDataLY,psisDataLZ,psisDataRX,psisDataRY,psisDataRZ,thighDataLX,thighDataLY,thighDataLZ,thighDataRX,thighDataRY,thighDataRZ,kneeDataLX,kneeDataLY,kneeDataLZ,kneeDataRX,kneeDataRY,kneeDataRZ,heelDataLX,heelDataLY,heelDataLZ,heelDataRX,heelDataRY,heelDataRZ,tibDataLX,tibDataLY,tibDataLZ,tibDataRX,tibDataRY,tibDataRZ,ankDataLX,ankDataLY,ankDataLZ,ankDataRX,ankDataRY,ankDataRZ,toeDataLX,toeDataLY,toeDataLZ,toeDataRX,toeDataRY,toeDataRZ,FP1X,FP1Y,FP1Z,FP2X,FP2Y,FP2Z
-1.886078,1.6213281,9.374044,0.05585332,0.09016724,0.36382207,0.5366631,1.4861718,9.778547,-0.10725444,0.0010748579,-0.01982467,389.06497,920.99774,906.98834,395.28177,577.6485,938.5701,135.1297,799.4728,1006.56287,135.67278,697.9767,1011.3704,0.0,0.0,0.0,0.0,0.0,0.0,309.26074,934.7768,466.62708,327.74887,562.3275,481.4473,198.3996,864.43774,38.040154,211.38202,615.5725,44.952065,267.86093,962.7489,276.64444,263.64758,551.5928,230.93196,238.93973,903.78973,71.63676,248.973,577.0644,72.36833,390.44916,932.33716,38.71368,409.28415,576.38837,37.462307,-0.0,-0.0,-0.0,-7.9246473,-9.883429,-934.78534
-1.8478931,1.610197,9.3607235,0.05780202,0.0879184,0.36306068,0.5723574,1.4414415,9.803001,-0.10839598,0.001643984,-0.019369675,388.91547,921.00146,906.98676,395.21454,577.38727,938.6509,135.27132,799.5653,1006.467,135.75275,697.9662,1011.1825,0.0,0.0,0.0,0.0,0.0,0.0,309.253,934.7141,466.69943,327.854,562.42456,481.47516,198.40858,864.37933,38.039295,211.29622,615.5926,44.97317,267.86588,962.7391,276.6377,263.71765,551.55347,230.80661,239.06267,903.62634,71.63361,248.95724,577.08093,72.3393,390.41592,932.2812,38.692135,409.33655,576.413,37.514786,-0.0,-0.0,-0.0,-7.4269066,-8.512878,-934.0189
-1.8575213,1.5957882,9.360402,0.059365153,0.088051595,0.36179426,0.6059992,1.4566615,9.806618,-0.108135134,0.0030823385,-0.023629945,388.8376,921.0287,906.9761,395.16507,577.7546,938.60205,135.14224,799.49475,1006.4613,135.7487,697.9419,1011.1852,0.0,0.0,0.0,0.0,0.0,0.0,309.24673,934.7387,466.70334,327.84695,562.37854,481.43286,198.3936,864.3897,38.037354,211.29617,615.83295,44.71497,267.82016,962.7761,276.6614,263.7809,551.617,230.80942,238.92754,903.77405,71.6596,248.98416,577.1012,72.35639,390.42902,932.30756,38.741184,409.29013,576.3675,37.533863,-0.0,-0.0,-0.0,-7.2551737,-10.8948,-935.2457
-1.8848826,1.595549,9.364707,0.05831662,0.08757522,0.36010152,0.62207556,1.4463924,9.731556,-0.11455233,-0.0056353537,-0.021793794,388.8397,921.03015,907.00555,395.2391,577.4839,938.6799,135.12535,799.5099,1006.5014,135.72409,697.93713,1011.1905,0.0,0.0,0.0,0.0,0.0,0.0,309.24487,934.7909,466.6315,327.8536,562.4374,481.46796,198.42538,864.42676,38.04995,211.2543,615.837,44.76748,267.82095,962.7845,276.65857,263.6889,551.6124,231.00296,238.93257,903.7763,71.67565,248.95837,577.0884,72.334274,390.4111,932.29205,38.722317,409.35065,576.4309,37.525444,-0.0,-0.0,-0.0,-7.5778933,-9.094064,-936.27954
-1.863152,1.6078715,9.374805,0.058640532,0.08557863,0.36011434,0.59388673,1.4456704,9.752779,-0.10877146,-0.0066785133,-0.024032732,388.84213,921.0461,907.0052,395.239,577.4943,938.64056,135.02611,799.4936,1006.58325,135.74239,697.91486,1011.1808,0.0,0.0,0.0,0.0,0.0,0.0,309.22647,934.7685,466.60336,327.7904,562.33527,481.32535,198.36053,864.3697,38.011986,211.48317,615.60693,44.809597,267.8459,962.7236,276.6274,263.75192,551.58356,230.9054,238.93814,903.8015,71.6562,248.97151,577.06476,72.34429,390.46683,932.3163,38.71726,409.29483,576.34424,37.427692,-0.0,-0.0,-0.0,-8.338418,-9.762852,-937.00793
-1.8822021,1.5872456,9.375313,0.060077913,0.08590356,0.36077797,0.57246345,1.4400264,9.803859,-0.10464143,-0.0014768281,-0.027161088,388.85373,921.04846,907.0187,395.18912,577.70874,938.58246,134.87523,799.453,1006.5844,135.6358,697.94806,1011.3489,0.0,0.0,0.0,0.0,0.0,0.0,309.21652,934.72217,466.68924,327.94357,562.4889,481.30286,198.37616,864.3941,38.084328,211.22223,615.5465,45.01102,267.8415,962.7238,276.63492,263.70618,551.59674,230.97804,238.94142,903.77826,71.67618,248.93417,577.0833,72.37002,390.42462,932.3537,38.743465,409.22745,576.3216,37.416725,-0.0,-0.0,-0.0,-7.905242,-8.097771,-934.0669
-1.9028705,1.5785346,9.359775,0.06042466,0.087183475,0.36204082,0.59562975,1.4792006,9.814825,-0.10777135,-0.00058330013,-0.028931707,388.84216,921.0354,907.008,395.2622,577.57465,938.6158,135.10567,799.44934,1006.3896,135.72656,697.91003,1011.17017,0.0,0.0,0.0,0.0,0.0,0.0,309.21884,934.7136,466.7003,327.53513,562.1259,481.62433,198.34763,864.42395,38.08768,211.29306,615.56384,45.022484,267.82034,962.7472,276.6384,263.74576,551.58795,230.90416,238.90631,903.74,71.65201,248.9513,577.1196,72.369484,390.41214,932.3064,38.732155,409.38522,576.3721,37.443356,-0.0,-0.0,-0.0,-7.9143257,-10.491549,-933.6137
-1.8789452,1.5861254,9.370398,0.061515216,0.08710445,0.36239085,0.5834533,1.4460332,9.761499,-0.10863824,0.004863204,-0.02849297,388.84106,921.04706,906.976,395.3401,577.58417,938.4968,135.21155,799.49274,1006.40894,135.71098,697.8828,1011.1615,0.0,0.0,0.0,0.0,0.0,0.0,309.19897,934.7525,466.60376,327.5053,562.0913,481.7697,198.38972,864.3585,38.052246,211.32509,615.8256,44.700787,267.84207,962.7899,276.6354,263.7412,551.5739,230.91658,239.02167,903.6048,71.66495,248.9294,577.07135,72.3559,390.47122,932.3486,38.69439,409.3088,576.2913,37.47707,-0.0,-0.0,-0.0,-7.9470434,-8.376512,-935.1984
-1.8812643,1.5667062,9.357589,0.059964716,0.08755145,0.36431125,0.56789684,1.4670366,9.783537,-0.107447006,-0.0044942405,-0.030982787,388.81174,921.028,906.997,395.33368,577.5153,938.669,135.12712,799.3967,1006.4364,135.69637,697.8665,1011.193,0.0,0.0,0.0,0.0,0.0,0.0,309.21722,934.69666,466.69907,327.48666,562.09515,481.76688,198.38449,864.3932,38.00451,211.28497,615.523,45.025475,267.8214,962.7924,276.64838,263.75305,551.6084,230.91899,238.92616,903.7572,71.66417,248.97188,577.06854,72.37607,390.4117,932.24664,38.738106,409.29956,576.36707,37.46598,-0.0,-0.0,-0.0,-8.552823,-10.333206,-935.13055
-1.8687677,1.5847914,9.361516,0.060288675,0.08540094,0.36257964,0.6098016,1.4261755,9.783267,-0.10955972,-0.0023866885,-0.025848277,388.8059,921.0431,907.0133,395.31943,577.40753,938.59906,135.15852,799.42334,1006.42206,135.75523,697.8563,1011.1254,0.0,0.0,0.0,0.0,0.0,0.0,309.2148,934.7345,466.69217,327.27567,562.1132,481.59058,198.36208,864.34125,38.00878,211.1729,615.8393,44.825897,267.8152,962.7796,276.6273,263.7218,551.59485,230.9247,239.04895,903.62744,71.62695,248.95099,577.0193,72.36472,390.4061,932.3688,38.748363,409.26132,576.34314,37.480377,-0.0,-0.0,-0.0,-8.133638,-8.044255,-933.90924
-1.8675607,1.5764085,9.3499775,0.061794713,0.08568745,0.35918018,0.59689164,1.4685518,9.799801,-0.1078201,0.00040015424,-0.02407091,388.7537,921.0072,906.96436,395.29965,577.4752,938.6023,135.09308,799.48706,1006.4166,135.72931,697.8437,1011.096,0.0,0.0,0.0,0.0,0.0,0.0,309.20053,934.7139,466.68994,327.6526,562.2726,481.52454,198.36943,864.3893,38.050198,211.22493,615.84186,44.804203,267.81293,962.7829,276.631,263.7853,551.6243,230.8952,238.92673,903.74884,71.680336,248.96048,577.08124,72.34571,390.3823,932.2934,38.74678,409.28754,576.39355,37.532616,-0.0,-0.0,-0.0,-6.299014,-10.803191,-934.63904
-1.8261718,1.5751628,9.379036,0.06354878,0.08282371,0.3591951,0.59081304,1.4273918,9.800606,-0.10570265,-0.00026689694,-0.020632604,388.7377,921.05396,906.9784,395.26465,577.62427,938.5138,134.98346,799.4387,1006.38477,135.72368,697.8447,1011.1265,0.0,0.0,0.0,0.0,0.0,0.0,309.22025,934.7484,466.61166,327.65674,562.21185,481.35977,198.35893,864.3426,38.06834,211.31349,615.8225,44.718006,267.8363,962.69434,276.62564,263.7547,551.54224,230.90825,238.92526,903.76373,71.66736,248.98045,577.0893,72.330055,390.41006,932.31464,38.773457,409.2312,576.5287,37.665707,-0.0,-0.0,-0.0,-6.0525265,-10.830247,-936.355
-1.8492122,1.5670646,9.360502,0.06062187,0.08095521,0.35535496,0.60605466,1.4244084,9.778972,-0.10648053,0.004475057,-0.025483672,388.75394,921.0816,906.94775,395.35452,577.34906,938.60925,135.02861,799.4758,1006.3725,135.59726,697.866,1011.2905,0.0,0.0,0.0,0.0,0.0,0.0,309.20816,934.6756,466.67676,327.6468,562.2229,481.43643,198.40738,864.3085,38.032543,211.21552,615.8061,44.808247,267.87473,962.75696,276.62582,263.8347,551.6429,230.90749,239.03104,903.5875,71.670074,249.02536,577.1027,72.340256,390.4046,932.3564,38.75209,409.29196,576.2507,37.307457,-0.0,-0.0,-0.0,-6.443122,-9.675509,-935.22
-1.8563157,1.5601153,9.341837,0.06517958,0.08182713,0.3533099,0.61976236,1.4197441,9.747883,-0.10396412,-0.00012306038,-0.023908587,388.69812,921.0715,906.89734,395.2855,577.56616,938.59106,134.98671,799.4492,1006.334,135.72064,697.8366,1011.10785,0.0,0.0,0.0,0.0,0.0,0.0,309.23288,934.7451,466.6233,327.5041,562.1402,481.60815,198.34216,864.38525,38.111618,211.24728,615.81836,44.82083,267.85464,962.7326,276.6309,263.8856,551.5421,230.71297,239.06079,903.6154,71.64025,249.02428,577.1153,72.3195,390.43262,932.33997,38.78607,409.38998,576.3819,37.36167,-0.0,-0.0,-0.0,-7.836473,-9.365647,-934.88794
-1.8557523,1.5718504,9.358716,0.06763173,0.079767115,0.353907,0.632679,1.4704474,9.760292,-0.10527079,0.0019454974,-0.024053738,388.70163,921.0565,906.93835,395.27325,577.616,938.5655,135.0007,799.4621,1006.33527,135.74487,697.81586,1011.05676,0.0,0.0,0.0,0.0,0.0,0.0,309.23053,934.6643,466.6805,327.5358,562.1257,481.5127,198.36835,864.37317,38.05379,211.0891,615.88074,44.884075,267.86356,962.7506,276.64368,263.88885,551.5966,230.83287,238.9365,903.7574,71.64676,248.98529,577.07086,72.36465,390.3835,932.2932,38.702923,409.28766,576.3547,37.45809,-0.0,-0.0,-0.0,-6.8853984,-9.73611,-934.2347
-1.8323803,1.5609277,9.349147,0.069215626,0.079056725,0.35230497,0.63315797,1.4654964,9.800321,-0.108594835,0.0011772657,-0.02475143,388.74258,921.0147,906.89813,395.34903,577.3866,938.6248,135.01382,799.4433,1006.3313,135.63513,697.81464,1011.0716,0.0,0.0,0.0,0.0,0.0,0.0,309.24405,934.68646,466.68573,327.7352,562.28235,481.37766,198.36867,864.3845,38.074383,211.30125,615.59265,45.05095,267.85602,962.6943,276.6225,263.92902,551.6045,230.84131,238.97783,903.9764,71.72681,248.96593,577.09863,72.35866,390.44162,932.2983,38.707237,409.19998,576.3564,37.611233,-0.0,-0.0,-0.0,-6.9953017,-7.491098,-934.6371
-1.8360621,1.5537819,9.337425,0.068547964,0.0786949,0.35427943,0.6304599,1.3959484,9.799477,-0.10722696,-0.0006162656,-0.025045846,388.7124,921.04816,906.82306,395.33688,577.45886,938.63336,134.975,799.4184,1006.22833,135.63902,697.8024,1011.0494,0.0,0.0,0.0,0.0,0.0,0.0,309.2637,934.6665,466.66354,327.81992,562.3541,481.4489,198.3666,864.403,38.084023,211.21416,615.8067,44.76353,267.86334,962.65015,276.61115,263.9566,551.6489,230.8025,238.93344,903.7625,71.66374,248.9945,577.1212,72.33272,390.4231,932.32227,38.718056,409.36423,576.39795,37.46059,-0.0,-0.0,-0.0,-6.2393217,-9.413484,-935.0778
-1.8396722,1.5517133,9.342498,0.06765173,0.07759887,0.354581,0.57541,1.4511416,9.815706,-0.1052896,-0.0015194821,-0.026352912,388.66306,921.04816,906.8845,395.29807,577.35254,938.6804,134.927,799.40643,1006.31934,135.66986,697.7859,1011.036,0.0,0.0,0.0,0.0,0.0,0.0,309.25854,934.6625,466.67288,327.5542,562.10187,481.6354,198.40306,864.37274,38.026905,211.13792,615.50885,45.21673,267.86172,962.6504,276.62244,263.8988,551.5876,230.82828,238.96849,903.74097,71.640465,248.98363,577.12335,72.39721,390.4712,932.39844,38.783875,409.35864,576.37177,37.56255,-0.0,-0.0,-0.0,-6.498148,-7.711833,-936.32184
-1.8361428,1.5623572,9.353333,0.06823766,0.08165988,0.3544651,0.6125206,1.4388442,9.799017,-0.105399564,0.0010793564,-0.0276036,388.6725,920.9967,906.8724,395.20108,577.4537,938.6427,134.96501,799.4188,1006.1736,135.69496,697.7805,1010.9926,0.0,0.0,0.0,0.0,0.0,0.0,309.26324,934.6159,466.66446,327.29285,562.0301,481.5504,198.40575,864.3648,38.04656,211.34846,615.5286,44.960346,267.87613,962.6539,276.61295,264.00653,551.5947,230.64076,238.95085,903.74554,71.67581,248.99574,577.07184,72.35229,390.40076,932.27295,38.749435,409.24652,576.331,37.461517,-0.0,-0.0,-0.0,-8.079413,-8.214995,-934.5605
-1.8220586,1.5793086,9.346508,0.06844006,0.08258805,0.35468093,0.57242274,1.4614167,9.807741,-0.10742028,0.0019791094,-0.027179183,388.6809,921.03174,906.8369,395.34927,577.1892,938.70306,134.91534,799.3314,1006.2394,135.71094,697.80975,1010.86847,0.0,0.0,0.0,0.0,0.0,0.0,309.27905,934.6641,466.60773,327.49588,562.04974,481.63458,198.37024,864.3724,38.049297,211.27757,615.50226,44.969963,267.8666,962.6902,276.6233,263.9141,551.5622,230.77975,238.9454,903.7654,71.691315,248.97786,577.0812,72.36522,390.44455,932.3057,38.71153,409.2924,576.3745,37.552086,-0.0,-0.0,-0.0,-6.756833,-7.2377076,-932.4289
-1.8232802,1.5848418,9.359729,0.07135478,0.082264245,0.35490474,0.5803887,1.4474516,9.796909,-0.106178835,0.0018962197,-0.02268045,388.63718,920.9806,906.8578,395.30396,577.33014,938.6467,135.0321,799.4149,1006.1803,135.6279,697.77264,1010.9809,0.0,0.0,0.0,0.0,0.0,0.0,309.27536,934.6053,466.67654,327.54996,562.10864,481.56686,198.38852,864.4079,38.083416,211.2533,615.8098,44.839386,267.87326,962.6135,276.6101,263.8946,551.57965,230.84235,238.96887,903.7796,71.66815,249.02725,577.1116,72.339134,390.4503,932.3273,38.753365,409.2963,576.38293,37.54446,-0.0,-0.0,-0.0,-7.1618276,-7.9169526,-933.49603
-1.8283654,1.5940546,9.357799,0.07160574,0.08533325,0.35450393,0.5656459,1.4517567,9.797233,-0.10759863,0.0004224875,-0.026766758,388.60544,920.96857,906.7709,395.24524,577.28876,938.61847,134.97577,799.37866,1006.1059,135.62419,697.74615,1010.9283,0.0,0.0,0.0,0.0,0.0,0.0,309.3036,934.60693,466.68015,327.45755,562.0405,481.5954,198.37213,864.3796,38.064915,211.54836,615.5982,44.816795,267.8848,962.6128,276.62506,263.92618,551.61975,230.81898,238.96489,903.76013,71.65454,248.96353,577.0686,72.3729,390.43433,932.3122,38.725197,409.30087,576.3218,37.4471,-0.0,-0.0,-0.0,-6.6430917,-8.554269,-935.8644
-1.8174521,1.6077191,9.360166,0.07037428,0.0861027,0.35474753,0.60245097,1.4577848,9.783134,-0.10186138,0.00222485,-0.022998026,388.60754,920.97626,906.79846,395.24515,577.4797,938.56384,134.88367,799.29944,1006.20605,135.60257,697.7626,1010.9426,0.0,0.0,0.0,0.0,0.0,0.0,309.28888,934.6616,466.6098,327.8043,562.3113,481.40735,198.3882,864.39685,38.06421,211.35236,615.57526,44.98874,267.88425,962.62695,276.62537,263.89133,551.5511,230.76393,238.91154,903.713,71.681984,248.98541,577.11914,72.342575,390.41885,932.27905,38.73779,409.35474,576.3988,37.50886,-0.0,-0.0,-0.0,-7.7919416,-7.975897,-935.77264
-1.8243934,1.5884752,9.359886,0.06954122,0.08859427,0.3540945,0.5993873,1.5167847,9.783286,-0.104808114,0.003938892,-0.02297905,388.63138,920.9536,906.8132,395.22028,577.3564,938.57074,134.82616,799.238,1006.2373,135.60541,697.747,1010.9327,0.0,0.0,0.0,0.0,0.0,0.0,309.2868,934.5887,466.68063,327.76718,562.2615,481.37903,198.43906,864.38403,38.00028,211.39407,615.58307,44.94603,267.8711,962.6362,276.6015,263.87317,551.5615,230.82382,238.93076,903.72156,71.65488,248.96315,577.0459,72.37795,390.39352,932.3325,38.733364,409.3312,576.38873,37.522934,-0.0,-0.0,-0.0,-6.704842,-6.893448,-934.9551
-1.8197576,1.6117549,9.366319,0.07084101,0.09354187,0.3534594,0.5729069,1.4947431,9.763337,-0.10636935,0.001221062,-0.024379171,388.60855,920.9402,906.815,395.20514,577.28375,938.64166,134.86597,799.28876,1006.2153,135.5769,697.76514,1010.9294,0.0,0.0,0.0,0.0,0.0,0.0,309.25507,934.5743,466.69504,327.6363,562.29694,481.23334,198.42653,864.38416,38.02304,211.22986,615.53485,45.08083,267.8572,962.5825,276.59335,263.8748,551.5836,230.82588,238.96693,903.9642,71.731735,248.96257,577.06006,72.36412,390.45975,932.3332,38.71601,409.275,576.4096,37.49807,-0.0,-0.0,-0.0,-7.1110787,-9.01278,-934.9404
-1.8064902,1.6184282,9.37331,0.07258522,0.09305067,0.35459435,0.56010485,1.4364711,9.772827,-0.109104596,0.0012059448,-0.024791064,388.5611,920.9221,906.7848,395.2592,577.13153,938.6578,134.80315,799.24884,1006.21265,135.53394,697.74854,1010.9315,0.0,0.0,0.0,0.0,0.0,0.0,309.27377,934.62915,466.61975,327.519,562.14514,481.1183,198.41673,864.37885,38.00964,211.31863,615.5685,44.970016,267.86942,962.5804,276.61523,263.86945,551.6111,230.83586,239.07597,903.54425,71.60218,249.00046,577.0741,72.34901,390.42923,932.2765,38.735447,409.4329,576.38257,37.460186,-0.0,-0.0,-0.0,-7.451939,-8.199917,-934.2188
-1.8032529,1.6234132,9.348519,0.076093316,0.094306044,0.35666105,0.5614981,1.43141,9.779875,-0.1040831,-0.0029413234,-0.026231892,388.5769,920.9324,906.81354,395.20023,577.2468,938.6195,134.7449,799.20435,1006.2308,135.56274,697.7302,1010.90497,0.0,0.0,0.0,0.0,0.0,0.0,309.2599,934.5362,466.66153,327.5693,562.16486,481.35303,198.41096,864.3796,38.02998,211.33934,615.836,44.730793,267.8613,962.58527,276.6259,263.86996,551.549,230.69759,238.96802,903.7632,71.66041,248.99304,577.06335,72.3578,390.44162,932.31775,38.769005,409.30276,576.41705,37.513847,-0.0,-0.0,-0.0,-8.204135,-8.735095,-933.62695
-1.8138701,1.631505,9.35621,0.07464699,0.09618749,0.3548217,0.56926185,1.4449492,9.77,-0.10393024,-0.0001594502,-0.027542042,388.56714,920.87225,906.7721,395.1806,577.2334,938.67236,134.82874,799.27844,1006.21893,135.55495,697.73596,1010.9106,0.0,0.0,0.0,0.0,0.0,0.0,309.26505,934.6005,466.62543,327.57428,562.03705,481.2553,198.42986,864.36505,37.993046,211.24602,615.54,45.054775,267.8589,962.6041,276.62,263.87198,551.5558,230.69063,239.06657,903.55084,71.60171,248.9587,577.0857,72.32939,390.44083,932.24176,38.67452,409.2781,576.26465,37.400986,-0.0,-0.0,-0.0,-7.1134067,-8.298362,-934.2628
-1.8091826,1.6396704,9.348353,0.07320069,0.097004384,0.35337567,0.55236006,1.4285344,9.772381,-0.10760874,0.00063915376,-0.026124507,388.53146,920.8798,906.786,395.1084,577.17145,938.5541,134.79405,799.2776,1006.17224,135.49794,697.711,1010.92456,0.0,0.0,0.0,0.0,0.0,0.0,309.22903,934.53986,466.68677,327.4762,561.99713,481.52426,198.36775,864.3823,38.02952,211.4848,615.5229,44.805794,267.84622,962.5676,276.59473,263.7603,551.5688,230.84969,238.95264,903.7356,71.6789,248.98367,577.08325,72.36686,390.4564,932.30865,38.726383,409.3412,576.3532,37.468685,-0.0,-0.0,-0.0,-7.4536247,-8.55856,-933.3595
-1.802758,1.6440047,9.3455,0.07066038,0.097970575,0.3509429,0.5829038,1.4288633,9.784301,-0.11009944,-0.001055755,-0.028035998,388.55154,920.89746,906.83124,395.12366,577.1897,938.6483,134.65115,799.183,1006.2814,135.43913,697.70056,1010.9514,0.0,0.0,0.0,0.0,0.0,0.0,309.2525,934.5913,466.6238,327.3904,562.0274,481.21298,198.38727,864.3673,38.05746,211.17905,615.54156,45.142498,267.84494,962.526,276.59903,263.81085,551.594,230.85802,238.93839,903.746,71.6618,248.93915,577.0204,72.38491,390.44437,932.3236,38.740936,409.2677,576.28973,37.484486,-0.0,-0.0,-0.0,-6.5770245,-8.367045,-933.6867
-1.8148686,1.6400796,9.359945,0.07079345,0.09738576,0.35182437,0.5747144,1.4594718,9.772292,-0.110959016,-0.005214172,-0.030931754,388.54388,920.87756,906.8059,395.08167,577.09424,938.6556,134.65826,799.1776,1006.24036,135.47188,697.7087,1010.92035,0.0,0.0,0.0,0.0,0.0,0.0,309.19962,934.56256,466.61966,327.58832,562.15704,481.43365,198.41304,864.3879,37.996986,211.37761,615.56134,45.008987,267.8155,962.55,276.6126,263.8329,551.6126,230.82915,238.95522,903.7531,71.66169,248.97203,577.07574,72.29457,390.42297,932.25214,38.72585,409.3154,576.35767,37.478863,-0.0,-0.0,-0.0,-7.9993052,-9.523908,-933.63385
-1.8159157,1.6452501,9.350888,0.0685994,0.09976127,0.3508771,0.6026455,1.4627917,9.774615,-0.10756133,-0.0034272755,-0.030706313,388.54712,920.85144,906.7801,394.97128,577.28955,938.63214,134.64507,799.1486,1006.319,135.40538,697.7167,1010.92926,0.0,0.0,0.0,0.0,0.0,0.0,309.17926,934.55066,466.6292,327.5624,561.99207,481.30222,198.38748,864.4051,38.013657,211.13979,615.5335,45.077072,267.8322,962.5454,276.60052,263.73514,551.6279,230.89091,238.92577,903.75525,71.682076,248.98628,577.09314,72.33448,390.45544,932.2957,38.719704,409.35214,576.3141,37.47756,-0.0,-0.0,-0.0,-8.602745,-9.641342,-932.7878
-1.828483,1.6274022,9.337459,0.06655678,0.10381081,0.34903276,0.56196797,1.4620757,9.751092,-0.10839225,-0.0033317956,-0.022557897,388.47986,920.84766,906.7734,394.97247,577.2163,938.6237,134.61064,799.1505,1006.25146,135.37816,697.7172,1010.92,0.0,0.0,0.0,0.0,0.0,0.0,309.15668,934.55414,466.63925,327.66452,562.0815,481.31213,198.3675,864.415,38.052982,211.18742,615.56134,44.998566,267.81317,962.5249,276.60287,263.81976,551.5916,230.70117,239.04947,903.5994,71.64133,248.96095,577.0548,72.323944,390.42395,932.33923,38.787846,409.29883,576.3383,37.51013,-0.0,-0.0,-0.0,-8.241049,-8.60073,-933.32806
-1.820339,1.6374584,9.337664,0.06264937,0.10432441,0.349928,0.54487073,1.4472597,9.775719,-0.11026524,-0.0031525996,-0.027169192,388.51,920.8249,906.76324,394.95572,577.02313,938.5817,134.63899,799.1469,1006.2042,135.37096,697.7094,1010.9213,0.0,0.0,0.0,0.0,0.0,0.0,309.14758,934.4895,466.62003,327.63693,562.0734,481.26962,198.35834,864.38086,38.03428,211.2692,615.8385,44.710182,267.79947,962.5051,276.60736,263.705,551.6189,230.91284,238.97581,903.96106,71.701546,248.93816,577.03876,72.376076,390.47586,932.37427,38.756187,409.2656,576.3501,37.511845,-0.0,-0.0,-0.0,-8.9335165,-8.401325,-934.1269
-1.8452051,1.6523801,9.348645,0.059066597,0.104615115,0.35008213,0.5390133,1.4370121,9.807553,-0.107441746,-0.0031569756,-0.026785009,388.46545,920.784,906.7868,394.89896,577.06354,938.66254,134.54846,799.1632,1006.2462,135.32495,697.70795,1010.9249,0.0,0.0,0.0,0.0,0.0,0.0,309.1116,934.5307,466.63593,327.65005,562.12573,481.29565,198.35944,864.3952,38.04657,211.32475,615.5636,44.978058,267.75565,962.513,276.59,263.74557,551.6458,230.83534,238.93645,903.76624,71.67958,248.97421,577.067,72.29864,390.46017,932.23956,38.713123,409.25568,576.2847,37.37581,-0.0,-0.0,-0.0,-7.42261,-10.620813,-931.01776
-1.8447458,1.6393186,9.33494,0.059901677,0.10460717,0.34909564,0.5654145,1.4337516,9.808881,-0.108272485,-0.0018866376,-0.02454244,388.4331,920.8227,906.75934,394.9316,577.035,938.65656,134.56079,799.137,1006.1927,135.28346,697.7121,1010.90796,0.0,0.0,0.0,0.0,0.0,0.0,309.09485,934.5107,466.63437,327.52502,561.9088,481.36856,198.34908,864.373,38.028786,211.33742,615.86725,44.70866,267.7713,962.50684,276.58432,263.73016,551.60175,230.70496,238.93446,903.75244,71.6715,248.92812,577.0558,72.36623,390.38257,932.2998,38.71559,409.3359,576.28326,37.41768,-0.0,-0.0,-0.0,-7.6682286,-9.119392,-932.1303
-1.8394383,1.641223,9.341594,0.06124222,0.104041755,0.3478347,0.56178147,1.451525,9.798721,-0.10668452,-0.0026152867,-0.019722689,388.42706,920.79553,906.76154,394.93228,576.7668,938.6543,134.58272,799.1607,1006.22534,135.27472,697.7057,1010.9052,0.0,0.0,0.0,0.0,0.0,0.0,309.1128,934.5124,466.63998,327.5849,562.16815,481.18015,198.37592,864.4221,37.98805,211.26186,615.54425,45.00458,267.76904,962.48047,276.5969,263.6758,551.6528,230.83685,238.95714,903.9761,71.71714,248.92392,577.0614,72.38574,390.40442,932.26514,38.704803,409.287,576.2073,37.367687,-0.0,-0.0,-0.0,-6.374196,-9.003242,-931.9674
-1.8598319,1.6475835,9.322182,0.06267407,0.10483563,0.34273708,0.5608291,1.4139441,9.766587,-0.1085389,-0.0008137683,-0.022531347,388.39288,920.7951,906.7022,394.85406,576.87524,938.6574,134.56358,799.15375,1006.18726,135.23555,697.72394,1010.93286,0.0,0.0,0.0,0.0,0.0,0.0,309.0865,934.49396,466.63974,327.30054,561.8713,481.61987,198.40001,864.3831,37.996265,211.28255,615.53986,44.966286,267.7725,962.49744,276.611,263.64127,551.60175,230.86366,238.92746,903.7526,71.66812,248.9022,577.02563,72.381996,390.38126,932.28723,38.790646,409.25055,576.32733,37.542805,-0.0,-0.0,-0.0,-7.7324004,-10.213261,-933.5704
-1.8319333,1.6368335,9.320805,0.06279153,0.1028831,0.34015682,0.59945923,1.4483472,9.74833,-0.10651136,-0.003953391,-0.01957917,388.44797,920.80707,906.76306,394.82855,576.91003,938.6701,134.44052,799.1015,1006.22394,135.20424,697.7042,1010.9316,0.0,0.0,0.0,0.0,0.0,0.0,309.06866,934.4841,466.63818,327.62878,562.0895,481.16595,198.356,864.42737,38.04806,211.27072,615.60156,44.9769,267.73608,962.5051,276.5914,263.61325,551.6542,230.9007,238.93915,903.7313,71.63586,248.97269,577.0622,72.32323,390.4283,932.2603,38.691505,409.24606,576.30164,37.435207,-0.0,-0.0,-0.0,-9.259786,-8.280857,-933.38434
