Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
670,1,6371.87,-2261.02,554.107,-15.8537,18.3745,-16.4627,3495.51,5813.04,-2108.02,-1.585,6.98116,13.9634
671,0,6614.79,-2416.74,712.01,-14.9865,14.9744,-16.4941,3790.64,6264.75,-2171.44,-2.37659,7.52958,12.9137
671,1,6758.67,-2480.34,813.914,-14.4213,11.9556,-16.1439,3873.85,6440.35,-2181.13,-2.71323,7.77421,12.2415
672,0,7057.56,-2500.72,1001.64,-14.0554,9.43953,-15.8084,4008.81,6783.31,-2228.9,-3.79364,8.44385,10.2629
672,1,7407.15,-2490,1198.02,-13.5983,8.38506,-15.184,4070.11,6920.39,-2235.01,-4.32891,8.97803,8.99518
673,0,7673.06,-2359.74,1341.76,-12.8823,8.36863,-14.5436,3981.74,7025.59,-2260.07,-5.02922,9.54178,6.7723
673,1,7876.64,-2174.22,1381.44,-12.8655,8.09515,-14.3446,3950.43,7018.68,-2276.87,-5.47211,9.74077,5.50424
674,0,8154.19,-2043.62,1408.94,-12.6074,7.5314,-14.4662,3989.86,7263.49,-2307.95,-6.4616,10.3494,4.11822
674,1,8449.9,-1947.82,1471.13,-11.998,7.6519,-14.7404,4024.61,7350.2,-2267.41,-6.81394,10.777,3.58259
675,0,8741.99,-1846.09,1568.04,-11.3729,8.33723,-14.6345,4189.54,7726.54,-2268.47,-7.55952,11.5839,2.89762
675,1,9055.59,-1805.26,1641.13,-11.2195,8.94736,-14.6645,4324.96,7939,-2274.49,-8.03309,12.0118,2.63729
676,0,9401.5,-1886.46,1635.28,-11.2652,9.95254,-14.8777,4599.97,8405.17,-2263.74,-9.11386,13.2142,2.30247
676,1,9637.57,-1933.28,1638.81,-10.8241,11.9783,-14.8934,4686.64,8634.52,-2263.71,-9.90763,13.6888,2.01256
677,0,9930.66,-1957.22,1574.32,-10.3513,14.6148,-14.6955,4863.47,9049.31,-2193.23,-10.9282,15.0431,1.40353
677,1,10123.7,-1959.66,1461.84,-10.746,16.811,-14.8624,4908.14,9197.29,-2179.9,-11.3108,15.716,0.900028
678,0,10236.3,-1969.21,1274.03,-11.3254,17.2258,-15.3042,4820.89,9414.78,-2136.92,-11.5697,16.5686,0.655761
678,1,10412.1,-2001.5,1063.34,-12.3762,15.8715,-15.8376,4796.78,9503.75,-2128.43,-11.8745,16.6467,0.929241
679,0,10727.9,-2115.07,838.314,-14.0522,14.6053,-16.5689,4643.86,9531.27,-2091.41,-10.9015,16.2202,2.72529
679,1,11078.6,-2400.88,698.074,-15.9727,14.5118,-17.0878,4635.09,9534.92,-2081.75,-10.4119,16.0519,3.38397
680,0,11338.6,-2843.6,699.05,-17.148,15.3491,-17.2408,4688.97,9680.66,-2050.7,-9.13356,14.8499,5.69667
680,1,11489.6,-3361.86,776.783,-16.7391,15.838,-17.3017,4738.05,9765.88,-2025.52,-8.67387,14.2687,6.60034
681,0,11485.1,-3803.77,917.941,-14.3336,15.9603,-17.3171,4879.13,9939.21,-1923.93,-7.24368,13.2945,7.33096
681,1,11437.2,-3982.6,1079.54,-10.3114,14.6977,-17.1345,4954.74,10043.6,-1891.42,-6.90522,12.7596,7.74354
682,0,11299.7,-4004.31,1496.82,-5.09965,11.3016,-16.9363,4879.55,10160.8,-1740.88,-6.12969,12.044,6.98335
682,1,11182.3,-3888.41,2099.96,0.296873,5.78645,-16.16,4857.82,10173,-1679.55,-5.85366,11.738,6.52476
683,0,11253.8,-3581.06,2736.82,4.65863,0.388829,-15.5039,4802.88,10284.1,-1500.32,-5.39725,11.7073,4.77471
683,1,11454.7,-3060.65,3284.07,6.81175,-3.47052,-14.9551,4819.46,10399.1,-1412.64,-5.19826,11.8442,4.16168
684,0,12023.9,-2439.44,3453.56,4.68488,-4.10107,-14.4063,5204.25,11320.4,-1359.99,-5.22857,11.9359,3.46173
684,1,12816.1,-1831.26,3137.06,-0.676973,2.4566,-13.1729,5351,11671.6,-1338.37,-5.28955,12.0881,3.18607
685,0,13282.5,-1336.65,2510.15,-8.35663,14.949,-10.9336,5322.38,12086.3,-1210.52,-5.94385,10.7649,2.75997
685,1,13215.1,-1049,1852.88,-13.4848,22.7049,-9.39207,5321.09,12216.4,-1107.44,-6.1129,10.031,2.80452
686,0,13020,-1134.57,1220.78,-19.1219,28.6192,-7.85307,5123.99,11935.7,-972.274,-5.73244,7.83955,3.41354
686,1,12971.8,-1419.29,392.787,-22.6789,30.8979,-7.02826,4956.2,11784.4,-901.481,-5.47284,6.35826,3.91705
687,0,12935.9,-1713.82,-273.258,-22.6234,31.2955,-6.89025,4259.41,10815.3,-517.89,-4.46837,2.99399,7.31053
687,1,12712.4,-2198.25,-1310.25,-17.9965,31.524,-6.93589,3979.28,10395.8,-389.065,-3.82686,1.58609,9.19053
688,0,12075.1,-2293.73,-2006.75,-11.0019,27.0669,-7.27071,4200.15,10372.9,-97.5433,-3.49131,-0.179655,13.3307
688,1,11626.8,-2031.97,-2161.92,-6.45354,16.0555,-7.8801,4374.02,10530.6,0,-3.46028,-0.731708,15.1818
689,0,11776.6,-1812.68,-2215.74,-3.2211,6.47614,-8.23135,5064.82,11320.7,268.812,-5.30125,-0.503503,15.731
689,1,12239.6,-1430.01,-2213.48,-0.0657022,3.23389,-7.69936,5329.41,11701.4,434.398,-6.37105,-0.107344,15.6255
690,0,12630.1,-721.84,-2250.46,2.42042,2.9115,-7.0436,5698.69,12090,868.281,-10.0387,2.69281,10.5739
690,1,12911.5,302.422,-2211.15,2.48576,2.74427,-6.43384,5893.18,12273.7,1044.99,-11.7216,3.96269,8.03527
691,0,13177.3,1310.57,-1952.95,1.17605,2.54601,-6.23485,5739.26,12260.8,1448.91,-14.6743,7.37151,1.85624
691,1,13416.8,1997.08,-1535.35,-3.08679,3.86923,-6.81285,5643.2,12281,1676.95,-16.0662,8.97766,-1.03477
692,0,13531.9,2227.64,-1264.45,-8.90869,8.20874,-7.42297,5308.59,12177.1,1917.34,-16.9498,10.6981,-4.99273
692,1,13533.3,2395.12,-996.416,-16.7253,14.7153,-7.24149,5196.62,12109.9,2019.44,-17.1951,11.2652,-6.90413
693,0,13545.2,2144.6,-701.943,-25.3681,20.3429,-6.6321,4722.31,11835.1,2252.5,-16.328,11.1436,-7.91004
693,1,13644.4,1675.48,-595.023,-33.7681,25.7084,-5.41368,4545.43,11720.9,2337.92,-15.9453,10.7324,-8.07945
694,0,13819,1064,-476.66,-39.3224,30.8157,-4.33072,4234.75,11368.4,2474.14,-13.1762,8.23644,-6.63392
694,1,13953.2,638.576,-605.405,-42.0853,37.1393,-4.72434,4121.64,11184.6,2529.45,-11.891,7.11954,-5.83905
695,0,13795.8,45.2987,-825.671,-44.4932,47.5589,-5.578,4189.71,11029.2,2586.83,-8.57344,5.004,-1.85224
695,1,13131,-748.144,-952.75,-44.8938,58.475,-6.02089,4299.81,10941.6,2572.63,-7.18052,3.9185,0.181473
696,0,12176,-1452.3,-980.418,-43.6761,62.254,-6.18885,4536.6,10773,2558.21,-5.06497,3.14152,4.35195
696,1,11346.1,-1951.81,-1067.64,-39.9153,59.6553,-6.49336,4574.19,10585,2521.17,-3.97948,2.97247,6.03586
697,0,11023.2,-2185.66,-1132.39,-35.3574,49.4391,-7.54383,4326.79,9800.94,2548.55,-1.01173,3.26165,8.57751
697,1,10893.8,-2412.98,-1140.84,-30.2366,37.2589,-9.1438,4186.38,9391.58,2536.71,0.486715,3.26238,9.61845
698,0,10664.2,-2364.5,-1024.95,-24.9773,29.8258,-9.89266,3631.87,8455.68,2399.25,4.04816,2.7753,10.6536
698,1,10073.4,-1972.33,-706.846,-21.4678,27.0301,-9.63488,3298.32,7915.72,2312.88,5.86754,2.43939,10.9756
699,0,9033.84,-1580.71,-243.746,-20.4579,26.3115,-8.23425,2834.36,7113.41,2040.37,9.42935,0.826258,11.6146
699,1,7894.18,-1259.81,88.1719,-21.0048,22.6139,-6.57258,2685.12,6806.84,1971.59,11.0965,-0.0602493,11.9206
700,0,7117.74,-1025.03,276.295,-20.7631,15.4235,-4.56111,2505.88,6322.81,1619.19,15.2056,-2.55626,11.9056
700,1,6716.21,-760.58,323.203,-20.1534,9.99157,-2.42696,2450.46,6131.62,1430.67,16.9352,-3.67315,11.9359
701,0,6468.27,-513.906,354.285,-20.639,7.88301,-0.977425,2566.36,6029.98,1106.72,19.8116,-5.97126,11.6317
701,1,6236.05,-236.264,245.641,-20.5342,7.83482,1.15491,2583.39,5956.86,930.297,20.9599,-7.07245,11.5244
702,0,6040.84,41.4923,230.991,-21.0202,8.65709,3.41137,2708.78,5791.87,596.769,22.0863,-8.51871,10.9311
702,1,5977.16,196.153,221.499,-22.4518,9.26757,5.37829,2710.32,5712.62,503.958,22.7585,-8.96342,10.6861
703,0,5996.23,246.56,233.399,-23.6874,10.1205,6.17315,2799.81,5444.93,202.916,23.0484,-9.51111,10.8077
703,1,6015.41,275.29,199.994,-23.3701,11.6438,6.23485,2831.15,5368.98,89.8039,23.0641,-9.51256,10.7167
704,0,5990.35,200.08,118.648,-22.8056,14.4465,5.85439,2994.82,5239.97,-110.938,22.5467,-9.13174,11.7661
704,1,5855.27,140.125,59.9263,-20.9942,16.6588,4.91017,3043.04,5199,-198.676,22.4237,-9.07003,12.4536
705,0,5734.27,114.95,-38.1362,-19.1033,17.3624,3.58441,3252.1,5189.45,-377.942,21.1611,-8.26383,13.702
705,1,5657.6,85.044,-145.89,-18.2934,17.7585,2.27325,3298.06,5175.09,-435.745,20.6861,-7.7596,14.3136
706,0,5658.66,-38.0793,-204.64,-17.76,17.09,0.992759,3425.83,5203.73,-593.449,18.8451,-6.67883,15.44
706,1,5661.1,-94.5353,-176.052,-16.983,16.1903,0.214322,3482.34,5182.31,-635.682,18.0492,-6.25018,15.9753
707,0,5821.18,-14.5362,-148.469,-15.4904,13.1915,-0.441076,3625.74,5149.97,-753.931,16.5729,-5.35234,16.4474
707,1,6018.74,-14.3082,-107.81,-14.9241,9.38072,-0.929243,3654.78,5142.75,-837.885,16.0063,-5.24354,16.7223
708,0,6342.89,-2.43693,-13.3319,-13.9652,8.73413,-1.12787,3745.54,5210.84,-881.009,14.3782,-5.07668,16.677
708,1,6571.81,65.7195,57.3754,-13.6585,11.3974,-1.02161,3781.63,5265.98,-912.148,13.4307,-4.81744,16.7376
709,0,6585.32,104.112,150.678,-14.0237,14.4925,-0.5192,3979.97,5423.77,-937.294,12.106,-4.71046,16.175
709,1,6592.4,131.638,213.013,-14.6028,15.8829,0.592608,4089.21,5498.23,-946.9,11.3878,-4.87769,16.1125
710,0,6641.43,135.28,257.313,-13.7976,15.5499,1.73617,4304.38,5789.81,-948.104,9.9569,-5.21287,14.7893
710,1,6813.58,266.69,361.339,-14.3428,12.4448,2.69681,4436.33,5899.28,-980.362,9.28399,-5.30488,14.1011
711,0,7156.89,203.721,557.522,-15.4101,9.13572,3.61145,4694.56,6230.26,-984.031,7.60988,-5.57873,12.7921
711,1,7577.01,67.2369,827.967,-15.4425,7.80597,4.20659,4777.62,6350.6,-981.623,6.61676,-5.67073,11.6022
712,0,7975.71,-74.0068,1090.18,-15.092,7.1199,4.83132,5051.22,6637.36,-902.771,4.82034,-5.57945,9.19634
712,1,8198.69,-163.896,1232.86,-14.5436,7.54456,5.18257,5196.51,6761.17,-865.525,3.81188,-5.4575,7.92792
713,0,8398.55,-250.059,1331.03,-13.7056,9.47827,5.56339,5332.85,6828.15,-697.04,1.92417,-5.19863,4.68595
713,1,8555.47,-287.276,1333.61,-12.8366,10.7,6.17279,5379.76,6840.25,-616.557,0.976334,-4.89375,3.20213
714,0,8776.77,-313.598,1261.87,-12.8502,11.5993,6.79788,5425.18,6862.93,-543.612,-0.196089,-3.85861,0.812363
714,1,9029.36,-338.744,1190.02,-13.5658,13.2898,7.45328,5414.54,6903.62,-439.5,-0.594422,-3.2171,-0.212872
715,0,9250.88,-423.617,1155.24,-14.4195,15.88,8.12401,5481.38,7093.66,-307.861,-0.974886,-2.69899,-1.12642
715,1,9364.8,-614.983,1167.14,-14.8624,18.3197,8.52089,5546.09,7196.89,-269.355,-1.09756,-2.51534,-1.63065
716,0,9499.96,-806.576,1269.93,-15.2129,19.6783,8.87141,5767.22,7480.15,-153.456,-0.914997,-1.76974,-1.61604
716,1,9674.7,-1006.46,1381.3,-15.4418,20.076,9.00906,5865.74,7634.98,-71.9114,-0.853659,-1.66131,-1.58537
717,0,9931.93,-1241.03,1457.97,-15.1227,19.6199,9.20696,6043.83,7982.82,14.223,0.515577,-0.65757,-1.03767
717,1,10275.4,-1460.15,1539.34,-12.9005,18.6753,9.45086,6175.69,8146.16,-22.624,0.793045,-0.259237,-0.853659
718,0,10538.9,-1523.89,1535.93,-8.54383,18.2321,9.55784,6373.02,8436.63,64.4302,1.73581,0.166868,-0.305964
718,1,10890.6,-1527.5,1556.17,-4.39604,18.4902,9.20805,6448.75,8546.07,104.141,2.34702,0.350519,-0.167592
719,0,11276.1,-1459.4,1637.49,-1.17822,18.7345,8.81152,6734.33,8921.26,166.276,3.44313,1.78073,0.912462
719,1,11684.3,-1329,1701,1.2619,18.9631,8.71952,6899.95,9084.72,172.411,3.59792,2.57559,1.32613
720,0,12129.5,-1102.91,1725,3.10722,19.6634,9.08465,7103.24,9481.48,203.436,4.58634,4.32601,2.07172
720,1,12588,-877.795,1664.1,4.03864,21.6581,9.43553,7210.05,9639,208.31,4.93903,5.19754,1.99759
721,0,12872.1,-626.474,1610.16,4.98322,26.1813,9.46656,7268.71,9792,216.654,5.80621,6.67412,1.47947
721,1,12713.6,-212.576,1767.78,4.37672,28.2759,9.67943,7254.49,9836.58,188.009,6.05192,7.22543,0.930693
722,0,12462.2,54.7684,2082.44,2.76177,27.5325,9.80174,6890.02,9591.65,252.439,7.36019,7.84944,-1.76323
722,1,12222.8,58.7503,2534.74,-1.24295,25.1413,9.86272,6652.52,9456.01,327.906,7.98745,8.04878,-2.94144
723,0,12115.9,-50.0936,2833.19,-5.95341,23.584,10.7452,6275.87,9197.8,366.27,9.23546,8.55084,-5.057
723,1,11935.4,-407.565,3100.08,-9.96391,25.8486,12.3602,6130.42,9131.46,341.238,9.81672,8.85644,-6.00556
724,0,11614.8,-1083.45,3367.05,-11.6905,28.8525,14.448,6187.68,9505.45,265.884,11.7493,8.99373,-6.28013
724,1,11407.4,-1840.02,3472.71,-9.62352,29.9383,16.6887,6189.05,9672.49,190.446,12.2868,9.16132,-6.1589
725,0,11543.3,-2399.46,3106.03,-5.46401,31.4759,19.173,6482.9,10181.6,50.5196,13.8079,9.89194,-4.95653
725,1,11953.6,-2831.73,2193.45,-1.54515,36.4241,21.4145,6644.99,10423,59.7557,14.6488,10.5784,-4.34497
726,0,12254.4,-3075.08,1033.68,1.12461,44.6361,23.0466,6400.23,10222.5,-120.517,16.3079,11.8727,-0.708271
726,1,12262,-3143.54,48.0429,5.13042,51.2262,23.1864,6171.33,10067.8,-190.332,17.4683,12.4387,1.08114
727,0,12046.8,-2817.44,-751.848,9.06461,53.1394,22.4708,5866.31,9740.21,-327.736,19.7824,13.2303,6.20975
727,1,11693.8,-2164.23,-1434.35,14.1077,51.4671,21.1151,5790.36,9599.63,-459.516,21.2637,13.8407,10.011
728,0,11490,-1856.95,-1767.78,16.2181,45.6049,19.7732,6016.19,10102.5,-810.996,23.1675,14.5568,16.5282
728,1,11357.1,-1761.04,-2103.95,17.4675,36.3107,18.7666,6105.19,10358.4,-930.126,24.039,14.7561,19.1602
729,0,11374.8,-1721.47,-2538.38,18.3982,26.6148,18.5366,5798.18,10386,-1259.9,25.0135,13.8433,20.3031
729,1,11402.4,-1585.22,-2907.25,19.0996,18.4109,18.8104,5578.72,10282.1,-1408.91,25.5331,13.354,20.3359
730,0,11230.4,-1215.7,-2913.9,15.3888,11.9906,18.7199,4794.67,9627.12,-1633.62,26.979,11.5583,15.3146
730,1,10949.1,-1084.62,-2539.74,5.73299,6.15187,18.0652,4440.25,9400.87,-1693.92,27.7585,10.8843,12.7001
731,0,10738.3,-1564.84,-2043.01,-4.14759,0.861243,17.7289,3939.38,9652.91,-2156.25,28.8243,8.06954,7.44878
731,1,10764.2,-2284.17,-1696.72,-9.62801,-2.43505,18.0937,3739.83,9789.79,-2312.8,29.2833,6.8603,4.83422
732,0,10863.5,-3148.23,-1282.77,-10.6251,-3.1554,18.5512,3592.76,10297.7,-2646.13,29.1924,2.93441,-2.65351
732,1,11150.5,-3856.11,-913.891,-7.09537,-2.71432,19.3888,3573.3,10548.7,-2811.88,29.2833,1.28121,-6.11073
733,0,11414,-4074.82,-624.093,0.246964,1.40983,19.5885,3642.66,11032.8,-3005.57,28.097,-1.94508,-13.8117
733,1,11426.4,-3990.14,-437.176,7.15507,9.63577,19.8014,3767.07,11343.4,-3150.6,27.0896,-3.48986,-17.0108
734,0,11443,-3543.04,-282.743,11.7015,15.1461,19.1934,3974.03,11736.9,-3362.29,24.3343,-4.89086,-21.3638
734,1,11876.8,-2813.16,-204.782,13.687,14.8046,16.0424,4017.5,11933.7,-3398.62,23.2474,-5.53309,-23.3829
735,0,12864.8,-2177.19,-173.615,12.6095,17.6155,12.3681,4145.3,12273.3,-3572.98,19.6563,-5.51848,-24.9212
735,1,13464.4,-1524.91,-214.189,8.07206,31.6817,9.91161,4214.94,12399.5,-3695.33,17.791,-5.35088,-25.6397
736,0,13301.5,-835.406,-523.749,1.4129,45.2562,8.79691,4026.24,12381.7,-3787.49,13.3163,-4.6659,-23.8604
736,1,12781.1,-280.872,-970.162,-4.83872,48.8101,7.36524,3845.31,12222.7,-3811.57,11.0687,-4.3143,-22.9579
737,0,12217.2,54.6559,-1165.82,-10.0384,42.3454,4.30401,3333.66,11598.6,-3747.05,7.05008,-3.62931,-19.3058
737,1,11685.7,-65.4652,-815.969,-13.38,36.5619,1.95411,3074.35,11255.4,-3718.21,5.10806,-3.46028,-17.2426
738,0,10937.9,-509.214,-245.087,-16.7782,31.4863,-1.22944,2528.09,10419.9,-3611.86,0.72467,-2.83663,-10.7896
738,1,10361.6,-844.742,112.117,-18.7783,27.5814,-4.32494,2316.47,10037.9,-3519.59,-0.89894,-2.43939,-7.66976
739,0,9542.27,-1208.49,321.744,-18.9181,23.0104,-7.43434,2116.84,9206.07,-3296.02,-4.99207,-1.64779,-0.790336
739,1,8785.36,-1712.25,343.618,-18.2025,15.8349,-10.5594,2021.97,8868.27,-3230.97,-6.88916,-1.26552,2.17835
740,0,8301.31,-2199.58,320.851,-17.577,10.3727,-13.1671,2064.89,8310.13,-2995.61,-9.44654,-0.534889,7.32267
740,1,7889.5,-2425.11,298.114,-16.7088,9.75502,-14.8759,2143.89,8041.1,-2898.22,-10.5178,0.0146127,9.73932
741,0,7395.26,-2400.31,324.351,-16.4178,12.4037,-15.6547,2375.83,7416.02,-2669.97,-12.4354,1.62812,13.2862
741,1,6790.89,-2580.55,220.493,-18.365,16.7918,-15.4276,2475.55,7176.7,-2595.31,-13.0944,2.31671,14.9836
742,0,6155.24,-2852.29,171.207,-17.8377,19.494,-13.9356,2614.21,6600.73,-2391.01,-13.7487,4.24935,17.2824
742,1,5557.81,-2687.95,303.795,-16.1154,19.9544,-12.6997,2729.25,6386.58,-2297.29,-13.9178,5.24318,18.216
743,0,5267.53,-2380.29,328.048,-14.5297,17.1093,-11.2067,2882.36,6016.15,-2174.16,-13.5373,7.05459,19.5707
743,1,5326.89,-2249.46,249.139,-14.0551,12.6441,-10.1081,2990.23,5873.02,-2146.38,-13.1408,8.03273,20.7303
744,0,5678.42,-2077.27,42.2595,-13.2028,10.8244,-9.28471,3155.27,5489.45,-2053.22,-11.9077,10.042,21.7972
744,1,6024.53,-1749.51,-37.0747,-13.4289,11.7964,-8.9028,3189.1,5298.5,-2052.96,-10.9767,10.8077,22.4383
745,0,6270.09,-1391.55,28.5889,-14.5104,14.8423,-8.75018,3234.47,5068.94,-1956.28,-8.96702,12.4055,23.0174
745,1,6497.52,-840.081,-205.392,-17.4187,20.1133,-8.90208,3254.91,4927.41,-1887.89,-8.03417,13.2463,23.1707
746,0,6214.82,-1218.79,-241.913,-23.0851,23.7762,-9.37419,3395.9,4856.73,-1859.13,-6.10117,14.3578,23.7184
746,1,5953.47,-1681.37,-81.6859,-24.1018,20.9065,-9.64912,3478.7,4869.75,-1906.88,-4.94011,14.6951,23.9024
747,0,6065.39,-1801.59,45.3342,-23.0809,16.9566,-10.2428,3598.27,4933.15,-1950.03,-3.06736,15.2428,23.5373
747,1,6284.45,-1799.26,93.3314,-22.3028,15.8084,-11.0202,3670.24,4929.7,-1940.54,-2.45436,15.6094,23.2321
748,0,6486.8,-1824.33,28.8719,-21.5408,16.1881,-11.9498,3850.74,5166.21,-2027.7,-1.11542,15.8533,22.3492
748,1,6607.86,-1869.8,-52.5593,-20.5656,17.6194,-12.8798,3975.44,5269.6,-2026.76,-0.670732,16.0972,22.0732
749,0,6635.52,-1914.1,-57.4891,-19.5746,18.0031,-13.5662,4073.59,5395.1,-2030.25,0.0138929,16.2498,20.6583
749,1,6694.08,-2061.14,83.5283,-18.9185,17.6227,-13.9477,4170.56,5449.17,-2081.67,0.335186,16.4174,20.2286
750,0,6738.43,-2268.19,315.667,-18.1415,16.861,-14.1613,4302.17,5626.03,-2115.24,0.411495,16.646,19.2398
750,1,6811.38,-2411.98,557.495,-17.4248,15.3227,-14.0704,4327.54,5773.44,-2157.1,0.335546,16.7073,18.7655
751,0,6954.92,-2513.77,796.916,-16.3433,13.4175,-13.7505,4542.57,6058.03,-2190.65,-0.47103,16.8442,17.2133
751,1,7192.99,-2530.69,1018.41,-15.854,11.9227,-13.3391,4619.6,6175.78,-2244.47,-0.914274,17.1185,16.5704
752,0,7495.78,-2510.36,1219.56,-15.9296,11.2659,-12.9122,4792.85,6423.18,-2321.06,-2.25358,17.7885,14.8357
752,1,7897.83,-2482.83,1358.53,-16.2038,12.3909,-12.8962,4832.73,6538.49,-2309.27,-2.86549,17.9878,13.8575
753,0,8257.11,-2407.5,1370.72,-16.3261,14.1285,-12.7443,4873.31,6762.01,-2334.28,-4.02223,18.3073,12.1677
753,1,8520.61,-2338.03,1371.86,-16.2045,17.0835,-12.7286,4888.96,6847.39,-2335.57,-4.80102,18.6429,11.4181
754,0,8652.5,-2300.87,1385.02,-16.0216,20.3458,-12.7439,4957.06,7013.5,-2331.95,-6.12571,19.039,9.01374
754,1,8802.04,-2275.72,1438.82,-15.0628,23.2124,-12.8352,4990.69,7160.87,-2353.46,-6.84388,19.0094,8.27735
755,0,9023.39,-2266.12,1484.35,-13.6607,25.6825,-13.1397,5141.26,7475.34,-2346.35,-8.18355,19.3742,6.5583
755,1,9198.3,-2318.68,1529.82,-12.0604,27.741,-13.6881,5215.72,7591.97,-2391.71,-8.59756,19.5122,5.83869
756,0,9380.2,-2369,1541.87,-10.1858,28.8707,-14.3435,5453.54,7989.88,-2394.23,-9.69297,19.8317,4.606
756,1,9618.33,-2383.42,1549.03,-9.0105,29.3136,-14.8773,5523.44,8131.88,-2367.91,-10.1523,19.7565,3.88783
757,0,9893.62,-2373.87,1547.86,-8.82613,29.2533,-15.3195,5671.57,8493.92,-2332.01,-11.0958,20.0603,2.45688
757,1,10169,-2334.42,1514.4,-9.93687,28.7966,-15.3356,5754.4,8650.18,-2372.55,-11.585,20.4111,2.05784
758,0,10463.4,-2304.45,1485.64,-11.1264,28.5673,-15.2592,5772.41,8755.41,-2299.81,-11.1899,20.1683,1.20598
758,1,10772.3,-2309.19,1436.61,-13.2281,28.9474,-15.0157,5774.81,8840.48,-2262.53,-10.9909,19.9241,1.0972
759,0,10958,-2348.64,1425.74,-16.1692,29.6331,-14.7565,5817.83,8998.33,-2313.89,-10.3366,19.2391,2.29958
759,1,11187.7,-2572.15,1401.85,-18.5943,30.1366,-14.5582,5839.44,9027.37,-2328.37,-9.84811,18.6593,2.8655
760,0,11385.4,-2883.34,1454.36,-19.7853,30.609,-14.3296,5798.84,9060.78,-2309.24,-8.15864,17.715,4.79814
760,1,11537.4,-3268.68,1611.03,-19.4979,31.5533,-14.177,5795.14,9052.52,-2274.55,-7.25682,17.3021,5.70068
761,0,11623.8,-3647.03,1807.33,-17.2297,32.377,-13.8725,5963.63,9242.43,-2246.99,-5.62796,16.5715,8.25737
761,1,11654.9,-3961.97,2040.7,-12.6904,32.8348,-13.5523,6122.97,9376.76,-2194.38,-4.57424,16.1133,9.17665
762,0,11527.1,-4036.62,2324.34,-6.79256,32.1966,-13.43,6251.08,9639.78,-2114.21,-3.61432,16.0822,9.80067
762,1,11292.6,-3875.33,2710.82,-0.816586,28.8932,-13.3234,6314.64,9724.04,-2081.78,-3.26238,16.1889,9.68051
763,0,11071.1,-3548.74,3156.09,2.86157,25.3099,-13.2927,6128.34,9721.66,-1967.05,-2.77528,16.7216,7.79312
763,1,11036,-3138.23,3589.48,6.19918,19.1111,-13.4753,6015.52,9659.53,-1929.73,-2.62195,16.8446,7.0582
764,0,11110.2,-2744.32,4004.9,8.07731,13.9852,-13.6279,5630.69,9560.2,-1725.42,-2.62195,17.1031,3.9998
764,1,11151,-2490.28,4215.98,9.05363,12.3638,-13.3847,5420.64,9555.22,-1660.37,-2.71324,17.3321,2.57702
765,0,11314.7,-2003.6,4205.51,7.48824,12.0582,-13.7491,5578.13,10132.3,-1597.06,-2.88083,16.6021,1.61746
765,1,12005.7,-1370.44,3666.55,0.956724,16.12,-14.2219,5680.17,10513.8,-1571.8,-3.1094,15.9763,1.29582
766,0,12947.6,-837.495,2612.59,-9.43481,30.3256,-13.8272,5732.84,10961.1,-1484.57,-3.80973,13.7541,2.10205
766,1,13389.2,-835.338,1665.25,-19.924,51.1567,-12.1067,5674.4,10989.6,-1459.26,-3.97875,12.8206,2.69755
767,0,12932.1,-1209.62,1094.84,-25.9232,68.1636,-10.1248,4972.88,9880.58,-1155.8,-2.77671,8.81865,5.90857
767,1,12000,-1644.19,815.541,-25.9321,73.0164,-9.81672,4691.54,9418.99,-999.684,-2.10419,6.81537,7.90972
768,0,11290.7,-1910.26,374.252,-21.2584,68.4699,-10.654,4705.74,9310,-788.071,0.0417171,2.88833,16.493
768,1,11166.5,-1895.14,-547.921,-16.6677,63.8169,-11.2798,4956.73,9481.85,-737.386,0.914278,1.23556,20.5006
769,0,11394.8,-1560.43,-2032.69,-10.8629,58.5145,-11.6307,5804.44,10383.2,-663.348,1.11254,-1.45842,26.3917
769,1,11525.6,-1276.46,-2990.48,-10.3181,54.1521,-11.5248,6115.88,10717.5,-590.262,1.15854,-2.81914,28.8707
770,0,11509,-1302.28,-3608.41,-13.7744,48.3783,-10.8244,6470.87,10603,-273.527,0.382614,-4.44837,28.5377
770,1,11199.5,-1513.98,-3273.81,-13.4478,36.727,-9.92512,6566.13,10479.6,-93.5279,0.167594,-4.93903,27.9429
771,0,10898.8,-1163.19,-2406.35,-9.47333,19.0219,-9.64948,6638.97,10230.9,191.032,-1.59713,-3.79796,25.4315
771,1,11042.8,-358.038,-1549.06,-6.0562,0.651481,-10.6383,6704.88,10159.8,399.594,-2.51462,-2.95821,24.5429
772,0,11468.7,439.413,-957.233,-3.25096,-11.2965,-11.569,6890.18,10168.2,738.03,-4.76715,-0.796606,21.2259
772,1,12075.4,1090.86,-634.841,-1.1917,-15.2867,-12.2247,6958.73,10159.8,848.724,-5.80731,0.197547,19.3004
773,0,12601.2,1556.82,-433.617,-1.09685,-13.1911,-12.9258,7202.49,10371.3,1056.64,-8.19677,3.59114,14.1863
773,1,13049,1765.52,-237.32,-1.94979,-10.2175,-13.338,7329.76,10468.6,1100.18,-9.60242,5.19719,11.6025
