Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
206,1,-3271.68,806.84,8669.41,-10.7164,0.472445,4.0854,-3420.12,420.185,8659.83,2.19515,-13.308,5.70121
207,0,-3227.39,842.758,8601.18,-12.2865,2.69802,3.68905,-3363.86,487.213,8562.87,-0.396126,-10.2594,4.7257
207,1,-3192.67,869.093,8469.5,-14.2834,5.35043,3.64329,-3348.29,548.269,8493.43,-1.44815,-8.71956,4.66461
208,0,-3162.74,915.779,8328.24,-15.6859,7.81997,3.79572,-3314.77,545.879,8347.4,-3.62787,-5.38137,5.39629
208,1,-3148.38,900.222,8175.01,-17.1645,9.10055,4.29874,-3339.91,533.908,8299.5,-4.78655,-3.91772,5.79267
209,0,-3145.98,890.643,8092.41,-18.2469,8.73481,4.54268,-3351.88,477.648,8086.43,-6.26513,-4.10058,6.12803
209,1,-3052.62,897.825,8016.99,-17.4696,7.43912,4.25308,-3348.29,456.096,8062.47,-6.66159,-4.6646,6.12806
210,0,-2899.39,972.04,7856.58,-16.2196,6.25007,4.05489,-3174.73,562.628,7866.17,-4.13132,-6.96628,5.45738
210,1,-2790.45,1089.35,7784.75,-15.5945,3.91786,2.42392,-3034.66,634.46,7730.88,-3.06405,-8.50603,5.19818
211,0,-2717.42,1188.72,7675.82,-15.3506,1.12823,0.884234,-3096.89,811.62,7684.19,-2.66771,-12.4844,2.89654
211,1,-2653.98,1261.74,7584.84,-15.4421,-2.27111,1.2347,-3094.51,884.656,7675.81,-2.83534,-14.4512,2.49997
212,0,-2494.77,1300.05,7407.67,-15.4878,-4.72548,1.05187,-2710.27,944.508,7395.71,-3.10974,-17.3473,2.25613
212,1,-2446.87,1292.87,7290.35,-15.3049,-6.24992,-1.14311,-2596.51,966.06,7320.27,-2.98782,-18.5975,1.67687
213,0,-2454.06,1277.31,7261.61,-14.9695,-8.41448,-3.42974,-2689.88,963.667,7247.26,-2.24091,-21.3717,-1.67655
213,1,-2388.22,1280.9,7183.81,-14.4208,-11.1279,-4.46642,-2737.77,955.287,7228.09,-1.92074,-22.5762,-3.01827
214,0,-2308.02,1225.84,7058.12,-12.2105,-12.3323,-4.13114,-2589.34,802.071,7079.67,0.670511,-24.7864,-2.56102
214,1,-2245.76,1177.95,6985.09,-11.7988,-13.003,-2.77449,-2480.4,798.462,6968.33,1.84449,-25.3049,-2.14941
215,0,-2148.8,1247.37,6742.09,-12.5304,-14.131,-2.37805,-2364.28,997.169,6721.74,1.17385,-26.7072,-1.11289
215,1,-1966.85,1266.53,6406.91,-14.1615,-14.5884,-2.92678,-2310.41,1072.6,6517.03,0.457357,-27.1951,-1.02132
216,0,-1782.49,1289.28,6126.78,-17.3321,-15.4115,-3.79567,-2066.22,1102.53,6136.37,-4.40509,-28.5212,-2.51512
216,1,-1709.46,1340.75,5929.25,-19.4664,-17.134,-2.78974,-2012.32,1100.14,5980.72,-6.57007,-29.2835,-2.4848
217,0,-1488.01,1401.8,5590.49,-18.7349,-19.9541,-1.78359,-1675.97,1118.09,5499.52,-5.35073,-33.0028,-1.17388
217,1,-1198.32,1453.28,5251.7,-17.0276,-23.201,-2.86575,-1528.7,1182.73,5272.04,-4.64941,-34.939,-1.06705
218,0,-938.543,1544.25,5024.24,-12.9729,-28.0027,-4.71025,-1194.73,1165.98,5054.18,0.0910678,-40.5331,-3.17056
218,1,-800.867,1473.64,4939.24,-9.57336,-34.6794,-6.14321,-1097.74,1200.69,4953.61,2.88099,-42.9116,-4.3902
219,0,-348.393,1520.31,4683.08,-6.00634,-42.7739,-7.46943,-508.818,1252.16,4657.94,7.72828,-54.2216,-5.62491
219,1,63.4233,1517.93,4447.24,-2.91177,-46.3871,-10.1827,-128.105,1328.78,4466.39,9.93897,-58.3841,-6.89017
220,0,282.505,1486.8,4442.44,0.228452,-48.2164,-11.0213,65.8292,1246.19,4527.43,13.9326,-60.0914,-9.20715
220,1,347.157,1411.39,4519.05,1.95114,-49.1616,-11.0823,124.497,1218.65,4483.15,15.9603,-60.8842,-10.1067
221,0,447.708,1331.18,4593.27,3.44502,-50.7926,-10.6403,229.835,1213.86,4569.32,18.0486,-62.9419,-9.35983
221,1,568.615,1233.02,4704.6,4.98466,-51.372,-11.0823,338.773,1143.24,4617.22,18.8415,-63.689,-9.22255
222,0,1086.93,897.852,5094.83,7.88089,-47.0583,-14.7558,1067.75,775.75,5105.59,22.3778,-57.6835,-14.3441
222,1,1045.09,884.65,5544.94,7.34768,-41.6772,-17.7895,1065.44,775.712,5310.34,23.2622,-54.9391,-16.7225
223,0,1174.34,968.45,6265.57,5.97569,-32.9122,-20.198,1471.2,957.669,6333.78,19.8326,-43.9948,-19.009
223,1,1283.29,1144.42,7083.19,1.00649,-22.1501,-26.3715,1632.85,1073.79,6803.11,17.9421,-38.2776,-21.0212
224,0,970.876,1329.97,7733.23,-11.6149,-9.97031,-35.7768,1219.88,1628.01,7515.34,4.46758,-24.9858,-32.1637
224,1,646.453,1101.36,8337.77,-31.4468,3.64241,-45.3805,1028.31,1859.09,7824.24,-7.75849,-16.1285,-39.2985
225,0,341.194,496.84,9240.36,-50.319,17.5601,-54.3745,705.118,727.935,8987.74,-34.1443,0.791383,-50.1821
225,1,-472.792,-83.7624,10471,-59.0241,24.6491,-59.512,387.879,211.898,9635.44,-44.6797,8.24676,-55.2438
226,0,-1673.47,-410.589,11778.2,-62.6675,26.4939,-64.6033,-1860.11,-870.205,11624.9,-50.0301,10.4877,-63.2616
226,1,-2878.95,-700.285,12920.2,-60.0308,17.9276,-67.3475,-2966.38,-1248.57,12495.3,-50.4269,8.64349,-66.189
227,0,-3458.4,-973.226,13587.1,-50.9915,2.05902,-66.8446,-4123.93,-1995.51,13806.1,-35.5195,-14.0378,-64.741
227,1,-4034.19,-1218.63,14620.1,-35.87,-14.6026,-62.9577,-4614.81,-2348.7,14403.5,-27.5155,-24.4052,-63.3842
228,0,-4291.6,-919.404,15689.1,-18.9035,-26.8134,-58.2015,-4283.26,-1788.52,15837.5,-5.9316,-38.3221,-56.2049
228,1,-4959.54,-512.383,16645.6,-7.18051,-28.5519,-53.8113,-4519.03,-1589.75,16452.9,3.24676,-42.7134,-55.5944
229,0,-5526.99,14.3291,17478.8,-1.12835,-22.5157,-46.2506,-5379.71,-620.18,17410.6,11.478,-34.6044,-45.7326
229,1,-5756.85,499.162,17991.2,-0.624943,-12.333,-45.3658,-5655.1,-221.47,17805.7,13.5976,-29.8325,-41.9817
230,0,-6185.39,591.37,17729.1,-5.5179,1.72161,-45.4726,-5969.92,105.32,17571.1,7.16517,-11.5868,-44.5425
230,1,-6427.23,494.41,16788.2,-13.4751,16.9198,-37.7293,-6362.57,155.627,17256.2,3.4605,-3.12522,-43.8264
231,0,-6274.02,47.919,15549.2,-19.1308,26.7221,-32.3021,-5964,-392.605,15647.4,-8.09359,14.7547,-31.2663
231,1,-6318.29,-489.581,14192.9,-24.8777,40.563,-29.3295,-5780.8,-713.46,14888.4,-13.0487,23.7192,-26.936
232,0,-6332.67,-762.542,13284.3,-29.329,49.9081,-24.8174,-6277.56,-1267.69,12977.9,-19.3288,35.9747,-21.1133
232,1,-6246.48,-1049.84,12335,-30.4421,50.7928,-18.1407,-6473.92,-1608.89,12257.1,-21.9664,39.7409,-17.9727
233,0,-5864.62,-1248.57,11409.6,-26.7838,43.2628,-11.54,-6264.45,-1874.64,11318.7,-16.1133,29.1014,-9.46709
233,1,-5063.79,-1115.71,10600.4,-21.3875,31.0678,-4.81747,-5548.61,-1786.09,10766.7,-12.805,21.9363,-4.80198
234,0,-3981.62,-785.319,10028.1,-14.4212,18.6592,0.5485,-4203.11,-1456.89,10137.1,-4.23843,7.37908,2.02697
234,1,-3021.53,-51.5245,9485.86,-8.90272,8.43043,4.19189,-3711.02,-1224.64,9829.41,0.0760971,1.05197,4.08537
235,0,-2275.73,773.281,9156.64,-8.41458,0.137646,7.28641,-2825.22,330.284,9230.89,3.07908,-10.7309,7.60644
235,1,-1577.82,1404.17,8956.72,-12.454,-6.58501,9.0548,-2449.28,976.823,8969.88,3.30797,-15.5487,9.55787
236,0,-1097.76,1798.03,8904.04,-15.823,-10.1828,8.56714,-1419.84,1527.46,8905.24,-3.65802,-23.094,8.62814
236,1,-741.025,1813.61,9045.28,-19.1309,-10.8079,4.5887,-957.691,1634.05,8963.89,-6.37192,-24.8933,7.17996
237,0,-623.692,1697.5,9222.46,-21.2804,-8.32336,0.0612256,-677.577,1369.5,9264.34,-9.03945,-21.0826,1.61625
237,1,-695.509,1472.45,9481.02,-22.1189,-2.92718,-1.5396,-587.777,1270.13,9406.81,-9.74087,-18.7806,-0.442049
238,0,-963.648,1271.33,9653.41,-23.3993,1.52417,-1.38722,-1104.88,1012.77,9599.54,-11.2042,-12.2871,0.2286
238,1,-1065.42,1046.28,9866.49,-23.9634,4.96933,-1.7835,-1253.37,792.491,9740.8,-12.3475,-9.87808,0.35062
239,0,-1033.1,914.59,10023.3,-22.5154,8.62784,-2.59142,-1201.89,524.347,9976.62,-10.7776,-4.77172,-0.884058
239,1,-1095.34,976.828,10037.7,-20.5032,11.4023,-1.79886,-1219.84,561.432,10074.8,-9.54274,-2.60675,-1.18903
240,0,-1098.94,1217.44,10135.8,-18.4452,12.1494,-1.18905,-1259.35,817.604,10177.7,-7.86597,-1.15863,0.487683
240,1,-1185.12,1370.67,10228,-13.4455,13.5212,-0.86892,-1268.93,775.73,10273.5,-5.86902,-0.868893,0.487846
241,0,-1234.21,1455.67,10189.7,-10.5794,14.9694,-0.746955,-1333.57,1010.33,10205.3,0.121544,2.42353,0.442063
241,1,-1347.93,1460.46,10001.8,-10.0305,17.4084,-2.0121,-1376.66,1151.61,10099.9,2.04268,3.81096,0.304892
242,0,-1502.35,1268.94,9823.42,-11.7834,20.5334,-4.31389,-1610.08,992.41,9841.38,-1.08208,7.92653,-2.91135
242,1,-1638.82,1048.67,9718.07,-13.3841,23.4907,-7.08826,-1667.56,822.417,9756.37,-2.45425,9.95422,-4.64934
243,0,-1850.7,730.251,9617.51,-14.1768,25.1219,-10.0913,-1974,304.099,9603.15,-3.01826,11.9206,-8.07904
243,1,-2118.85,357.954,9612.72,-14.4207,25.7469,-11.8597,-2175.12,57.4672,9538.5,-3.39937,13.0945,-9.878
244,0,-2400.17,15.5805,9587.58,-14.0854,25.0763,-10.7775,-2663.52,-380.648,9555.26,-3.10978,12.2409,-8.65865
244,1,-2546.23,-286.091,9487.03,-13.186,23.5367,-8.29284,-2844.31,-563.831,9504.98,-2.89635,11.7073,-7.53054
245,0,-2506.73,-459.679,9503.78,-11.0977,21.9208,-5.97573,-2735.38,-884.635,9514.56,-0.625164,9.45138,-4.57337
245,1,-2420.54,-500.388,9551.67,-7.92702,21.4329,-2.59167,-2652.78,-986.411,9549.27,0.71642,8.62806,-3.20125
246,0,-2316.4,-409.415,9494.21,-4.46666,22.7743,1.60037,-2462.45,-903.817,9496.61,5.62466,9.92369,2.98737
246,1,-2217.04,-173.595,9414,-2.91164,23.8262,3.5975,-2353.5,-667.997,9411.61,7.60668,10.686,5.27437
247,0,-2024.31,138.846,9351.75,-2.6372,24.6646,4.99992,-2178.74,-225.082,9332.6,7.69818,11.8902,6.96635
247,1,-1903.39,320.816,9294.29,-4.03953,25.7012,5.86887,-2100.91,-61.055,9306.26,7.40856,12.3933,7.36282
248,0,-1849.52,490.802,9244.01,-6.34133,26.5701,5.80795,-2009.94,203.489,9221.27,4.25327,13.4908,7.27135
248,1,-1824.38,604.531,9289.5,-7.72861,26.7683,4.86287,-1989.58,283.713,9186.55,2.95734,13.8415,7.30183
249,0,-1841.14,706.284,9434.34,-8.17072,25.7623,2.88122,-2096.12,350.746,9446.3,2.17993,12.9269,4.71056
249,1,-1833.96,808.038,9738.4,-7.45433,23.7806,1.35678,-2141.61,362.722,9637.85,2.27132,11.936,3.61282
250,0,-1857.9,984.006,9990.99,-5.41171,21.5855,0.122016,-2177.52,506.363,10031.7,4.84739,9.00934,2.02755
250,1,-1928.53,1131.25,10096.3,-3.44522,19.8019,-0.457298,-2177.53,630.867,10119.1,6.2652,7.97257,1.52439
251,0,-1873.47,1113.31,10167,-2.85062,19.2531,-1.37189,-2005.16,720.65,10198.1,8.06391,6.82935,0.747007
251,1,-1794.46,1071.41,10256.8,-3.07925,19.939,-2.33227,-1869.88,731.429,10181.3,8.46038,6.87497,0.0305203
252,0,-1912.96,1034.3,10291.5,-4.0853,22.7895,-3.33836,-2059,763.748,10219.6,6.5855,11.0363,-1.53953
252,1,-2066.19,1035.49,10338.2,-6.76813,25.8992,-3.73475,-2141.61,811.632,10241.2,5.42687,13.1554,-2.14938
253,0,-2224.2,931.352,10384.8,-9.57303,28.6127,-4.00913,-2342.71,550.686,10378.9,1.31125,15.9754,-1.92075
253,1,-2329.55,737.425,10542.9,-11.3414,31.9206,-4.95421,-2394.2,420.185,10424.4,-0.274371,17.3323,-2.1951
254,0,-2527.07,638.058,10839.7,-11.0214,35.4114,-5.38109,-2626.42,170.005,10823,-0.365854,22.0729,-3.3231
254,1,-2779.65,661.994,10972.6,-10.747,38.5212,-4.64945,-2780.86,141.254,11020.5,-0.228668,24.4207,-3.33844
255,0,-2952.04,642.845,10989.4,-11.189,41.006,-2.92693,-3060.97,165.199,10959.5,-1.14323,27.9419,-0.945283
255,1,-3113.65,409.424,10967.8,-13.2163,43.003,-1.61591,-3135.21,102.955,11050.4,-1.41769,29.3902,-0.137198
256,0,-3227.38,442.92,11010.9,-16.3108,42.058,0.990691,-3454.81,-51.466,11100.7,-6.79841,28.0946,2.62176
256,1,-3373.42,507.569,11034.9,-16.0824,41.814,1.53965,-3508.71,-77.8128,11072,-7.08852,28.0793,4.13106
257,0,-3633.19,448.918,11392.8,-16.4176,41.8903,1.00613,-3864.22,-10.7782,11344.9,-7.08838,28.689,3.23179
257,1,-3910.91,408.213,11945.8,-16.5092,41.2958,4.05466,-4071.33,-116.11,11640.6,-7.53047,28.4299,3.96334
258,0,-4119.21,391.453,12255.9,-15.183,38.4453,7.27119,-4583.67,-93.3783,12321.7,-4.92397,24.5887,8.5363
258,1,-4341.87,495.592,12605.5,-15.442,34.4057,8.76519,-4756.08,-21.5513,12583.9,-4.07012,22.3019,10.1677
259,0,-4540.59,696.701,13166.9,-19.1004,31.8904,8.70429,-4863.81,304.042,13238.7,-8.15521,18.9331,10.061
259,1,-4809.94,758.961,13942.6,-25.0911,31.311,9.23776,-4991.9,424.97,13558.4,-11.7529,17.4696,10.0915
260,0,-5182.23,527.938,14670.4,-31.143,31.7835,12.4693,-5493.46,68.2599,14632.1,-19.5879,17.6829,13.323
260,1,-5374.98,-31.0911,15073.9,-35.2285,33.6889,17.0424,-5653.91,-167.586,15039.2,-22.7743,17.8963,15.4877
261,0,-5319.92,-852.29,15182.8,-35.183,40.213,20.9754,-5267.27,-1534.59,15156.5,-24.695,25.0148,21.3868
261,1,-5345.05,-1589.71,14845.3,-32.363,49.3288,26.5088,-5141.55,-2117.66,15055.9,-24.3751,29.3444,24.2377
262,0,-5233.73,-2045.83,13989.4,-30.5641,54.2681,30.7925,-5228.93,-2588.1,14088.7,-21.2959,39.8317,33.6274
262,1,-4939.26,-2176.33,12902.4,-29.6037,56.8597,37.0118,-5232.53,-2740.16,13594.3,-20.3201,43.5213,37.881
263,0,-4661.52,-2112.89,12137.4,-27.6068,54.6953,44.0393,-4843.5,-2646.8,11980.7,-17.927,39.8174,46.2037
263,1,-4086.94,-1865.1,11164.2,-24.1313,49.3906,50.8228,-4662.71,-2585.74,11226.4,-16.4025,37.6678,49.9847
264,0,-3310.03,-1417.39,10179,-17.3632,43.2168,56.4327,-3513.57,-2026.73,10034.2,-7.47011,29.1469,57.7739
264,1,-2500.78,-879.897,9391.29,-6.50976,38.7655,60.5334,-2938.9,-1825.58,9558.86,-2.6983,25.9452,61.2042
265,0,-1379.12,-573.423,8619.17,7.6212,42.3778,59.2227,-678.905,-1711.86,8543.77,16.6756,30.7771,60.747
265,1,-928.96,-168.815,8397.67,21.9962,49.9386,55.0917,-557.808,-1133.69,8299.49,25.8992,34.634,56.8295
266,0,-852.338,231.021,8382.1,32.2252,60.2739,55.6097,-617.714,-274.182,8355.76,39.1455,45.7463,58.445
266,1,-806.848,444.116,8268.38,33.7653,72.9262,54.4666,-620.095,38.3014,8307.88,43.9634,51.3109,59.2074
267,0,-780.511,684.728,8256.4,32.1647,79.8778,52.4391,-658.404,415.371,8198.95,39.4973,66.7826,54.7564
267,1,-854.725,877.466,8243.24,30.1068,86.0363,47.4698,-719.454,603.334,8183.38,37.4696,72.8048,52.0123
268,0,-855.929,1066.61,8056.5,27.927,89.3749,41.54,-708.686,946.885,7710.56,34.6191,77.3778,43.9944
268,1,-851.138,1130.06,7490.29,24.36,94.9235,36.5856,-681.152,1118.09,7393.31,32.805,80.1067,40.5489
269,0,-927.748,926.57,6872.59,17.6833,101.478,34.4208,-962.45,942.132,6697.82,24.589,88.277,37.8203
269,1,-1107.31,792.485,6367.4,10.8083,104.71,34.1768,-1144.42,883.46,6404.49,20.6708,91.3567,36.8293
270,0,-1277.3,817.617,5764.07,6.81418,102.637,33.6586,-1582.54,706.302,5652.76,14.6193,89.238,36.2653
270,1,-1442.5,926.55,4956.04,5.30493,97.104,32.7897,-1758.54,689.527,5292.39,12.6067,87.7897,35.9604
271,0,-1613.68,961.272,4086.95,4.28359,88.6438,34.3901,-2120.04,786.49,4100.15,11.7379,76.769,37.2865
271,1,-1689.11,879.875,3305.23,2.05806,79.2078,38.4754,-2229,803.255,3532.66,11.4177,71.113,38.4299
272,0,-1628.06,855.927,2812.01,0.487867,73.4454,42.3322,-2215.83,713.478,2861.11,8.70445,60.1836,44.9691
272,1,-1464.06,925.354,2832.33,1.28041,64.1317,47.1187,-2165.56,659.604,2715.02,7.89634,54.3904,48.5365
273,0,-1338.36,1091.75,3149.55,7.81971,51.5708,48.4604,-1866.3,453.714,3226.15,17.8042,37.2267,49.8475
273,1,-1247.38,1229.42,3381.8,18.3379,38.461,46.9209,-1768.12,488.41,3415.33,23.2925,29.2532,49.5732
274,0,-985.23,1517.91,3791.19,26.1887,27.9578,44.619,-1246.22,1222.19,3987.51,35.1822,15.6106,46.0978
274,1,-700.318,1859.08,4443.6,29.6493,20.9302,41.052,-1094.15,1599.32,4279.63,39.4512,10.2897,44.3141
275,0,-466.88,2245.74,5062.51,28.4605,17.5154,33.5218,-691.951,2121.23,5068.47,38.9025,6.32646,36.3115
275,1,-411.803,2504.32,5784.35,24.299,17.1189,22.6988,-541.091,2336.74,5445.6,36.9666,4.52748,29.3753
276,0,-663.177,2456.46,6536.13,19.2686,18.3383,14.0553,-837.951,2309.21,6478.65,30.915,6.02123,17.1806
276,1,-973.228,2225.42,7085.62,13.8265,20.5944,8.15575,-1006.76,2221.82,6895.29,28.0336,6.85974,12.683
277,0,-1278.49,1983.61,7396.87,7.08877,23.4145,1.79911,-1385.02,1878.27,7301.09,19.4975,10.5638,5.10718
277,1,-1645.99,1698.7,7532.15,2.97271,24.9695,-2.53032,-1578.97,1663.98,7426.81,15.2593,11.814,1.44825
278,0,-2023.08,1429.35,7523.78,-0.319959,26.6615,-7.34731,-2103.27,1261.77,7473.5,10.1375,14.1614,-5.82273
278,1,-2263.71,1271.33,7480.69,-1.84447,27.0427,-10.259,-2291.25,1067.82,7510.61,8.32319,15.0762,-8.61278
279,0,-2492.35,985.23,7419.63,-2.439,27.0122,-11.5701,-2610.86,559.077,7410.06,7.82015,14.7104,-9.87798
279,1,-2609.68,623.707,7377.73,-3.15545,28.2012,-12.2408,-2754.53,361.527,7356.19,7.68293,14.7104,-10.3354
280,0,-2966.39,420.19,7383.72,-4.17678,28.7805,-11.1434,-3295.58,134.089,7378.93,6.49398,16.0365,-8.99399
280,1,-3298,354.344,7453.15,-5.13715,27.0581,-9.58849,-3536.23,40.7028,7413.64,5.82319,16.2805,-7.94211
281,0,-3514.68,276.535,7571.66,-4.81711,23.171,-8.0641,-3773.25,-117.306,7554.9,6.189,10.9607,-6.37204
281,1,-3566.16,225.057,7636.3,-3.85676,19.1465,-3.56734,-3913.32,-217.869,7577.65,6.7073,8.47566,-5.13725
282,0,-3527.86,287.3,7693.76,-3.00309,15.6099,1.326,-3835.52,-116.126,7656.65,7.83531,4.16184,1.56972
282,1,-3468,462.071,7781.15,-2.80488,13.6129,3.59749,-3812.77,-44.2948,7706.93,8.30792,2.16468,4.26826
283,0,-3330.34,630.865,7855.37,-3.21644,11.2654,5.01518,-3572.16,217.857,7793.12,8.07929,-1.34126,6.37183
283,1,-3228.58,720.652,7947.55,-4.58834,9.96956,4.77138,-3397.38,359.127,7851.78,7.43906,-2.57621,6.64637
284,0,-3089.72,870.284,8084.01,-5.91458,9.71037,3.88724,-3190.28,568.611,8074.43,5.5184,-2.98778,5.33544
284,1,-2902.98,1101.32,8106.77,-8.46023,10.7926,3.24698,-3081.34,739.802,8069.66,4.34455,-2.78966,4.93903
285,0,-2814.39,1249.77,8127.12,-12.637,13.2163,2.10372,-2920.94,998.368,8127.11,-0.700918,0.289449,3.97872
285,1,-2840.72,1325.19,8157.04,-16.8443,15.0914,1.08236,-2952.05,1090.56,8204.93,-3.23165,1.4634,3.10979
286,0,-2803.61,1351.53,8271.96,-19.5121,15.3964,0.121997,-2996.34,949.31,8372.51,-7.42354,2.1646,1.96652
286,1,-2819.17,1437.71,8336.61,-18.7806,14.1769,-0.716427,-3041.83,896.629,8451.53,-8.67379,2.05795,1.37197
287,0,-2887.4,1501.16,8360.55,-17.4848,11.1739,-1.82921,-3230.96,1010.35,8464.7,-6.00626,-1.2498,0.0915368
287,1,-2899.38,1527.5,8491.03,-16.5092,8.70437,-2.72862,-3257.31,1084.57,8487.44,-4.89331,-3.32311,-0.716438
288,0,-2843.12,1507.15,8687.35,-15.0458,5.65564,-3.84141,-3110.08,1039.09,8699.32,-2.71354,-7.17967,-2.4999
288,1,-2835.93,1502.36,8886.07,-13.7196,4.08541,-5.06092,-3053.8,1045.07,8760.38,-1.69209,-8.67377,-3.09451
289,0,-2835.93,1471.24,8974.66,-14.2835,4.61886,-6.41762,-2964.03,1060.63,8937.54,-2.40849,-7.95737,-4.93892
289,1,-2863.46,1338.37,9063.25,-15.9908,6.66148,-7.91152,-2981.98,1016.34,9040.5,-3.23168,-7.27137,-5.86889
290,0,-2898.18,1229.43,9048.89,-17.5609,9.58828,-9.02435,-3011.9,882.271,9001,-5.42671,-3.24719,-7.5304
290,1,-3035.84,1149.22,8924.39,-18.6585,12.6523,-9.35975,-3081.33,839.168,8943.54,-6.4634,-1.03664,-7.9116
291,0,-3143.58,1047.47,8693.36,-19.5884,14.6493,-9.11587,-3286.03,733.829,8686.18,-7.49995,1.46328,-7.36284
291,1,-3197.45,937.335,8377.33,-21.0518,15.1982,-10.0304,-3350.69,648.832,8561.67,-8.628,2.4695,-7.56096
292,0,-3290.83,827.202,8056.5,-22.378,14.6952,-10.7317,-3499.12,488.426,8102.01,-10.4572,1.82931,-9.28344
292,1,-3368.64,735.024,7729.7,-22.1799,13.5062,-9.84763,-3587.71,368.711,7896.08,-10.9756,1.53964,-9.63416
293,0,-3399.77,620.104,7424.43,-21.7836,12.3476,-8.73481,-3643.97,254.988,7456.77,-10.1068,-0.670598,-6.78371
293,1,-3433.28,499.197,7174.24,-21.3872,10.4727,-7.1952,-3640.39,196.326,7284.36,-9.5427,-1.90546,-5.4421
294,0,-3464.41,465.672,7000.65,-20.9604,7.37821,-4.93914,-3785.22,104.153,6989.89,-9.22258,-5.73149,-3.06416
294,1,-3353.09,511.159,6746.87,-21.0366,3.46055,-2.50011,-3760.1,119.707,6809.11,-8.78051,-8.59746,-1.17385
295,0,-3144.79,519.542,6448.8,-21.189,-1.0821,0.304746,-3426.12,144.849,6424.86,-8.93291,-14.1765,1.90533
295,1,-2804.82,542.285,6129.17,-20.8994,-5.31994,4.23761,-3251.33,159.214,6220.14,-8.79575,-16.7225,3.71946
296,0,-2494.77,604.533,5904.11,-20.8384,-9.22239,6.128,-2853.91,277.721,5914.89,-8.76525,-21.8137,6.95105
296,1,-2232.6,672.768,5805.94,-19.9391,-13.4297,6.76827,-2671.93,348.354,5829.88,-8.46039,-24.4664,8.01829
297,0,-1968.05,772.125,5620.4,-18.8568,-17.4846,9.26816,-2336.76,488.409,5634.77,-6.38732,-30.1674,10.884
297,1,-1610.12,1022.31,5406.12,-18.4147,-20.259,10.9756,-2062.61,657.201,5464.77,-5.50306,-32.5914,12.2866
298,0,-1294.08,1344.33,5094.88,-18.0336,-21.6311,10.7317,-1561.05,1040.26,5175.08,-4.7409,-35.0913,11.7531
298,1,-668.015,1549.04,4714.2,-18.064,-22.8963,8.39952,-1408.99,1236.6,4967.98,-4.5122,-35.9909,10.747
299,0,-332.803,1693.89,4361.05,-17.5153,-19.8478,5.44221,-621.342,1623.25,4227,-4.55793,-32.2411,6.73803
299,1,-228.649,2008.72,4017.49,-17.5915,-16.616,5.38106,-402.223,1875.85,3979.16,-4.48171,-30.3811,5.67072
300,0,22.731,2252.93,3758.91,-18.186,-17.7895,5.01528,-215.49,2085.34,3780.46,-5.59445,-32.2407,5.91463
300,1,463.256,2224.22,3640.39,-15.4727,-19.9694,0.06126,153.211,2039.87,3690.66,-5.10676,-33.3841,4.78666
301,0,770.922,2115.28,3752.9,-7.83577,-22.1341,-4.26813,426.158,1747.78,3861.84,3.73425,-34.8627,-1.96608
301,1,980.417,2238.57,3800.8,0.0149073,-25.1523,-2.66783,483.629,1701.08,3900.16,8.82609,-35.8536,-4.03964
302,0,1539.44,2479.18,3823.54,2.21035,-28.4907,-2.92677,1280.85,2403.74,3864.24,14.8777,-40.1979,-1.92086
302,1,2050.61,2560.6,3755.31,-3.67343,-31.2042,-9.87766,1643.61,2716.22,3790.02,15.6403,-42.1799,-2.36274
303,0,2322.37,2408.58,3784.03,-10.0607,-31.4635,-16.0973,2167.92,2700.66,3718.2,1.44899,-43.3384,-16.3712
303,1,2303.23,1924.96,4207.79,-20.6245,-31.0671,-25.4873,2274.5,2539.06,3801.99,-5.59437,-43.5214,-22.8353
304,0,1999.18,1188.76,5061.3,-30.5179,-31.8902,-35.1216,2003.96,1405.46,4841.02,-17.103,-45.0304,-34.1762
304,1,1722.64,736.232,5641.92,-35.2285,-32.1951,-42.6064,1823.19,817.633,5366.59,-21.0366,-45.5488,-38.8871
305,0,1234.24,284.932,6736.03,-37.3627,-33.7957,-49.3138,738.674,-62.2016,7078.36,-23.3993,-46.9207,-47.7282
305,1,571.048,-214.259,8233.59,-36.1586,-42.5148,-57.6063,129.302,-445.315,7925.99,-23.4604,-49.4359,-52.3322
306,0,88.6037,-508.758,10121.4,-31.1283,-54.4812,-69.0544,-488.386,-1058.2,10517.6,-15.8236,-65.8528,-67.9717
306,1,-560.211,-475.254,11759.1,-24.3753,-64.0088,-78.1704,-802.049,-1195.91,11621.4,-11.5702,-72.881,-74.817
307,0,-1370.64,-517.143,13201.6,-22.7591,-67.942,-82.6066,-1576.54,-869.113,13123.7,-6.99719,-78.4144,-80.9144
307,1,-2237.34,-605.729,14683.6,-24.7255,-67.5763,-84.0549,-1984.78,-794.873,13831.3,-6.49386,-80.4268,-83.1098
308,0,-3250.08,-752.969,16079.4,-25.3201,-62.9576,-83.4452,-3163.87,-1310.8,15824.4,-9.28339,-75.8845,-83.0946
308,1,-4236.5,-787.693,17374.7,-24.5732,-58.5063,-82.3019,-3689.46,-1458.07,16692.4,-9.93904,-72.9574,-82.3629
309,0,-5145.1,-501.602,18425.7,-22.0428,-49.5432,-79.177,-4820.66,-1260.56,18183.9,-6.58556,-59.5587,-77.8357
