Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
223,0,10878,1314.41,-1450.9,-12.058,70.3506,-19.2684,10553.6,1851.91,-1601.74,-2.68302,57.3171,-15.1221
223,1,9038.08,1258.15,-2024.31,-14.558,64.695,-21.8903,9294.28,1581.37,-1788.47,-5.04575,56.2805,-18.6738
224,0,6912.02,1204.28,-2767.71,-11.814,57.4542,-19.8628,6257.18,1308.43,-2867.08,-1.57004,46.4785,-17.9573
224,1,4660.28,889.439,-3902.57,-8.58227,45.6858,-17.561,4979.93,1171.96,-3447.66,0.792708,40.7012,-16.936
225,0,2100.87,553.055,-4612.44,-5.57922,29.9388,-8.88702,1613.62,531.499,-4341.9,2.71345,23.1704,-11.631
225,1,147.215,305.257,-5266.06,-2.30177,19.07,-0.259014,149.629,246.601,-4677.07,4.42076,14.0091,-7.14933
226,0,-422.58,367.513,-5428.85,-1.92074,4.52716,11.5856,-870.313,518.351,-5261.27,7.7897,-9.55844,12.7596
226,1,-246.598,507.573,-5195.41,-5.54886,-10.9606,15.3811,-1042.67,646.435,-5427.65,7.77437,-19.8019,19.314
227,0,1350.36,781.712,-4669.88,-8.81103,-25.7777,11.2499,1707.13,1007.97,-4669.87,4.55786,-39.848,12.2559
227,1,3782.88,725.44,-4412.51,-12.6678,-40.4728,2.5913,3213.03,1017.53,-4505.89,2.63717,-49.2836,7.54568
228,0,6554.18,845.157,-3827.12,-14.9086,-49.0398,-2.6525,6653.56,1211.47,-3776.84,-0.335427,-61.0521,-0.183085
228,1,9483.48,1191.12,-3008.3,-14.3445,-49.3902,-4.00916,8268.39,1363.5,-3305.19,-0.67072,-64.3598,-3.04879
229,0,12338.6,1485.61,-1977.59,-11.8292,-40.7773,-1.8597,12548.1,1884.25,-1935.68,1.57017,-54.9846,-1.17373
229,1,15306.2,1666.37,-645.213,-8.12494,-24.6948,-2.24088,14662.1,2142.81,-1309.62,2.94209,-48.7347,0.152454
230,0,17852.4,1898.61,379.497,-1.82915,-7.393,-2.30182,18118.2,2540.26,266.989,9.66479,-24.1763,-2.78971
230,1,19351.2,1977.61,980.434,-0.426838,3.43003,-2.10366,19470.9,2773.69,691.922,12.6067,-13.2316,-3.52134
231,0,19572.6,1849.52,1379.07,-4.8934,19.4211,-1.75304,19874.3,2760.51,1240.21,5.50288,7.83584,-1.67679
231,1,18720.2,1816,1283.29,-10.0458,35.732,-0.777419,19819.2,2671.93,1478.42,0.762142,19.7257,-0.228638
232,0,17816.4,1783.68,1055.84,-12.8354,52.165,-0.350607,17873.9,2371.45,919.36,-3.33849,39.8937,1.34149
232,1,16389.5,1628.05,648.82,-13.3537,67.546,-0.945137,16894.7,2232.59,681.149,-4.35976,48.7348,2.17989
233,0,14841.6,1443.7,395.04,-15.5031,79.7868,-6.55501,14666.8,1872.26,460.879,-7.5763,65.9608,-3.53673
233,1,13268.6,1351.53,-174.789,-14.9847,83.811,-12.1952,13506.9,1721.43,345.961,-7.74388,72.2714,-6.85979
234,0,11237.1,1278.5,-848.756,-14.4817,81.2805,-16.3568,11196.4,1594.54,-707.512,-6.47864,68.0792,-13.2166
234,1,9245.18,1341.95,-1596.95,-9.78648,77.9725,-20.6556,9482.21,1448.49,-1268.93,-5.10668,67.0885,-15.4116
235,0,6956.31,952.882,-2667.16,-8.50611,66.2193,-24.4665,6421.18,1286.88,-2698.3,0.823308,57.4236,-20.244
235,1,3897.7,451.298,-3530.26,-8.55183,47.835,-22.3018,5037.39,1022.32,-3157.95,1.31094,50.6249,-22.8354
236,0,1200.65,280.12,-4632.8,-5.60969,36.7529,-16.9359,1140.75,384.255,-4535.85,6.66173,25.0756,-14.2986
236,1,-287.325,191.534,-5385.77,-1.20418,23.9022,-5.28939,-557.86,181.959,-5163.1,9.78662,14.2987,-8.3231
237,0,-757.769,243.013,-5481.52,-1.43296,9.4662,2.40864,-1240.21,317.235,-5377.38,9.31401,-5.06143,3.15575
237,1,-495.592,537.505,-5090.06,-3.76529,-5.03076,2.74388,-1273.71,493.209,-5228.93,8.75,-13.9635,6.32621
238,0,1127.71,954.098,-4531.02,-7.31715,-22.0583,0.503002,788.939,1168.39,-4511.86,6.28043,-33.72,3.88714
238,1,3363.9,1077.39,-4181.47,-10.0763,-42.5766,0.335377,1869.88,1382.65,-4252.1,4.52742,-43.5214,2.4695
239,0,5697.05,1222.24,-3714.59,-9.34448,-58.5826,8.62825,5385.84,1567.01,-3641.57,5.67077,-68.8878,11.2197
239,1,8282.79,1423.36,-3021.47,-6.2042,-61.2195,20.0764,7104.81,1635.24,-3338.71,6.84453,-77.7287,16.7226
240,0,11194.1,1528.7,-1883.02,0.13733,-50.7162,27.9727,11662.3,1576.58,-1730.97,12.5611,-64.9082,28.857
240,1,14316.2,1622.07,-628.455,9.77154,-32.7283,26.067,13873.2,1588.55,-908.592,16.7684,-57.0274,32.3018
241,0,17064.7,1446.09,456.115,12.2866,-19.1766,22.7743,17070.7,2138.04,110.156,22.0885,-31.2951,23.5516
241,1,18916.6,1242.59,1525.13,7.91148,-3.38383,15.3047,18472.5,2242.17,721.859,22.0427,-19.4969,19.3902
242,0,19567.8,1337.17,1989.59,2.98772,9.55815,6.32605,19794.1,2195.48,1807.65,14.1614,-2.83497,6.29541
242,1,19188.3,1383.85,1971.62,0.274351,24.0095,0.472469,20037.1,2242.17,2042.25,11.5244,5.01532,1.11278
243,0,17920.6,1329.98,1437.71,-1.93602,39.5278,-2.33236,17763.7,2059.01,1174.33,8.03345,26.8146,-0.625036
243,1,16145.3,1254.56,884.648,-4.64945,53.4759,-4.37504,16685.2,1934.51,845.152,6.15852,36.2501,-1.14329
244,0,14481.3,1242.59,350.74,-6.09758,66.0673,-9.40561,14730.3,1804.03,293.276,3.62799,51.8906,-5.45743
244,1,12689.2,1280.9,-190.349,-6.06707,74.4971,-15.305,13796.6,1716.64,-53.8739,2.36279,59.9849,-10.0915
245,0,11244.3,1253.36,-1148.04,-6.43294,78.2013,-22.2563,11294.6,1775.3,-1212.69,3.84151,67.1191,-16.6922
245,1,8884.83,1143.23,-1881.85,-10.1983,73.5822,-25.3202,10007.8,1818.4,-1695.1,2.92679,67.7744,-21.372
246,0,6637.88,1527.51,-3094.53,-10.1219,68.2164,-24.5884,6425.95,1881.84,-2993.98,2.34756,54.3747,-22.6829
246,1,4031.78,1221.03,-4309.59,-9.14633,56.7681,-23.9329,5017.04,2076.97,-3992.35,3.27747,47.317,-22.5305
247,0,1872.23,925.355,-5106.85,-12.8507,42.6979,-19.9999,1863.81,1219.82,-4924.89,-2.57638,29.8471,-18.5975
247,1,934.924,976.837,-5442.02,-13.9634,25.9295,-12.82,544.673,932.542,-5282.81,-4.45122,17.7437,-14.5731
248,0,505.169,1161.19,-5529.41,-12.2561,9.17651,-6.55477,-57.474,1197.11,-5424.07,-0.685879,-3.33891,-6.02114
248,1,1058.25,1294.07,-5166.68,-10.7927,-5.86919,-2.01212,-106.539,1279.7,-5333.08,0.777445,-12.4239,-1.96643
249,0,2792.88,1404.2,-4593.26,-12.0885,-21.2656,0.167713,2414.62,1655.6,-4511.85,0.853659,-32.8359,1.96655
249,1,4947.66,1403,-4034.22,-15.0915,-38.9028,3.10982,3547.02,1738.19,-4223.37,0.167665,-42.7593,3.24696
250,0,7350.25,1278.5,-3463.2,-16.0976,-49.741,8.26231,6881.02,1540.66,-3506.29,-1.43296,-60.9151,10.3356
250,1,10022.2,1225.83,-2549.8,-13.1859,-43.7346,10.7927,9211.72,1375.47,-3105.28,-1.57011,-65.5793,13.0031
251,0,12901.2,1152.81,-1040.25,-8.99382,-25.3959,9.64935,13102.4,1491.59,-1268.88,3.20134,-44.2983,11.9664
251,1,15866.4,968.45,594.991,-7.01217,-12.8199,7.95729,14830.9,1523.91,-319.617,5.12196,-32.9267,10.9908
252,0,18385.1,961.273,1805.25,-2.68282,2.0735,5.73166,18372,1406.59,1598.18,10.0001,-9.42015,6.21939
252,1,19421.8,926.555,2242.17,1.31105,17.0582,-0.457464,19822.8,1444.9,2266.11,12.8202,0.487873,3.2774
253,0,19390.6,841.56,2574.97,0.777402,31.2808,-5.74704,19585.8,1441.31,2612.08,10.5792,19.8176,-4.55812
253,1,18325.2,718.258,2264.9,-1.70737,42.9118,-10.2288,18948.9,1395.82,2461.23,9.28353,27.6677,-7.92686
254,0,16564.2,763.752,1516.71,-1.46339,58.1406,-12.4391,16832.4,1340.75,1340.73,8.04876,44.2382,-10.1982
254,1,14785.4,761.355,694.302,-0.335345,75.2595,-14.9086,15865.2,1247.38,931.343,8.32319,53.5977,-10.8537
255,0,13004.1,723.048,10.7613,-3.99401,85.6557,-19.5885,13065.1,1296.46,-20.3753,4.00903,71.2657,-15.4727
255,1,10928.3,990.01,-690.742,-6.26527,88.0488,-25.5794,11743.5,1249.77,-405.819,1.72254,76.7531,-18.5214
256,0,8188.11,1003.17,-1909.4,-8.36895,84.3749,-28.4604,7590.71,1154,-1817.24,-0.548834,72.6066,-26.3874
256,1,5433.59,905.006,-3343.53,-10.1525,78.2621,-30,6005.85,1148.02,-2695.88,-0.807916,70.2592,-26.7378
257,0,2673.07,697.905,-4729.77,-11.0518,62.7436,-24.9236,2475.51,776.908,-4379.04,-1.40246,48.9934,-21.692
257,1,986.384,600.944,-5390.55,-9.34447,43.8411,-15.4724,859.506,640.449,-5130.78,-1.28048,38.5365,-18.0487
258,0,-726.677,621.296,-5849.04,-5.83834,24.8167,-5.74676,-1691.57,543.481,-5701.8,4.74101,12.4079,-4.78625
258,1,-1600.53,768.542,-5926.85,-2.5914,5.97523,0.625107,-2565.39,530.316,-5894.53,7.62198,0.701129,1.03663
259,0,-922.943,1162.39,-5590.45,-0.274348,-13.8114,1.31096,-1254.53,1157.61,-5404.9,12.1343,-25.8086,2.68296
259,1,1051.1,1357.51,-5130.76,0.701232,-34.5279,0.0914361,-410.595,1422.16,-5141.55,14.0854,-37.6525,3.00305
260,0,3371.08,1405.4,-4708.19,0.624994,-57.9121,1.90555,2354.77,1559.83,-4660.3,15.183,-65.3971,2.98781
260,1,5801.2,1495.18,-4333.5,-0.594544,-74.5735,11.9057,3702.65,1703.48,-4428.07,15.4878,-78.613,4.45126
261,0,8610.81,1533.49,-3513.47,-2.7592,-75.9603,23.9637,8312.79,1802.84,-3617.62,11.4633,-88.5216,22.5005
261,1,12218.9,1756.15,-2462.41,0.304977,-69.3444,29.558,10504.6,1738.19,-2947.25,10.5336,-88.8262,30.2745
262,0,15662.9,1631.64,-1000.74,6.64648,-48.3074,28.1402,15876.1,2068.6,-1198.25,19.3143,-54.7857,26.9359
262,1,18671.2,1418.56,617.737,9.17686,-20.3195,22.1188,18216.3,2181.12,-244.197,21.6921,-37.9572,24.7866
263,0,20134.1,1391.03,1484.42,7.16457,1.93639,14.1919,20587.8,2275.69,1374.31,18.0944,-11.3408,14.451
263,1,20925.3,1477.22,2136.84,2.37794,19.4363,7.69805,21455.6,2343.92,1982.4,14.756,2.46967,8.90238
264,0,20730.2,1474.83,2231.39,-2.34766,36.9516,2.19501,20991.2,2327.16,2063.8,7.94191,23.6286,3.18584
264,1,19290,1325.19,1726.21,-6.67692,53.7961,-3.30804,20442.9,2285.26,1887.82,5.09144,33.3995,0.2896
265,0,17332.8,1156.4,1199.48,-8.79576,70.3662,-7.25617,17659.6,1836.34,1116.88,1.06697,55.6409,-3.68913
265,1,15397.1,1108.52,675.154,-9.69514,84.8936,-13.6435,16457.7,1733.4,744.593,-0.22866,65.8843,-5.88418
266,0,13218.3,1159.99,-15.5777,-10.2896,91.7837,-20.1983,13622.9,1604.11,38.2889,-1.52443,77.8357,-15.5033
266,1,11121,1059.43,-1066.64,-12.8049,93.2013,-27.1648,12397.2,1620.88,-397.443,-2.22562,81.1433,-20.1982
267,0,8269.51,876.274,-1972.84,-15.5184,88.2621,-30.747,8301.78,1268.92,-1632.88,-7.3477,73.0333,-28.2319
267,1,5391.68,882.265,-3442.9,-15.1982,77.4388,-26.8596,6512.22,1069.01,-2304.43,-8.75,68.2622,-28.3079
268,0,3679.86,889.446,-4467.6,-12.1798,64.2833,-22.5762,2605.98,1033.1,-4374.26,-3.39924,50.3654,-22.195
268,1,1104.86,785.295,-5149.94,-8.76518,48.4296,-17.3932,586.558,785.291,-4960.78,-1.55488,41.4786,-19.9695
269,0,-851.173,758.962,-5823.91,-6.92071,28.2618,-9.93886,-1716.7,840.369,-5773.64,3.04891,14.1304,-8.88689
269,1,-1452.09,905.012,-5908.89,-8.04882,6.73736,-4.13099,-2671.94,961.274,-5984.31,3.97864,1.52428,-4.10058
270,0,-634.438,1035.49,-5287.58,-8.94819,-15.031,-2.63719,-1380.22,1040.28,-5092.44,3.91769,-24.3147,-0.929799
270,1,1391.08,1192.32,-4766.85,-9.2683,-38.0493,-0.0456598,-542.276,1180.34,-4637.56,4.32928,-36.3873,0.228665
271,0,3821.2,1292.87,-4357.44,-10.0153,-58.0797,7.14958,3034.75,1504.76,-4209,4.72562,-66.632,8.26243
271,1,6604.47,1426.95,-3800.78,-9.32925,-67.927,17.9576,4720.18,1628.06,-4055.78,4.77134,-78.4757,12.7897
272,0,9466.74,1695.1,-2801.19,-8.42986,-67.0731,25.3812,8773.66,2000.37,-3133.98,6.44822,-75.7316,29.6956
272,1,12981.4,1735.8,-1419.73,-6.72252,-54.0545,34.4819,11368.9,2272.1,-2345.11,7.37806,-71.0518,37.9574
273,0,15200.8,1698.69,-525.512,-0.64008,-33.6276,34.7713,16271.1,2124.85,-553.013,12.5764,-45.8682,35.1523
273,1,17795,1622.07,458.513,2.63724,-8.13966,24.4662,18345.6,2213.44,130.488,15.5488,-32.3779,31.5243
274,0,19824,1577.78,1726.25,1.96643,15.1834,11.6308,20408.2,2379.84,1771.76,12.9115,0.686895,12.8501
274,1,20615.3,1757.35,2393.01,-1.29582,30.9759,0.319884,21098.9,2489.97,2461.24,10.8841,13.3842,4.51213
275,0,20008.3,1923.74,2242.16,-5.00008,44.7259,-8.82641,20029.9,2639.61,2039.85,5.15228,31.342,-7.39362
275,1,18222.2,1793.25,1335.94,-8.52142,60.6559,-13.3537,19217,2624.04,1562.21,3.21646,40.0001,-11.9208
276,0,16278.1,1619.67,743.39,-12.7745,79.6804,-15.061,16786.9,2303.21,737.393,-2.8203,62.5159,-11.4634
276,1,14408.3,1558.62,73.0065,-15.7775,94.1924,-18.7044,15678.4,2199.07,401.026,-5.36587,72.9879,-11.2653
277,0,12252.3,1472.43,-703.913,-16.7226,99.619,-21.4635,12527.6,1892.61,-618.93,-8.01837,85.5644,-17.4087
277,1,9896.38,1370.68,-1496.39,-16.8293,100.366,-24.6647,10955.9,1751.36,-1084.58,-8.79573,89.3903,-20.0915
278,0,7460.28,1417.37,-2610.9,-16.7378,95.5182,-23.628,7328.55,1838.75,-2548.67,-7.49996,81.9358,-18.4756
278,1,5945.97,1136.04,-3343.52,-18.0793,85.5333,-21.2042,6066.9,1814.8,-3254.92,-7.34757,77.3933,-17.0884
279,0,3774.4,621.283,-3945.66,-18.2622,73.6431,-13.5669,3080.05,693.088,-3925.31,-9.58848,61.8898,-11.0212
279,1,1979.97,620.102,-4594.49,-10.3961,60.9144,-4.54248,1659.17,246.6,-4201.83,-6.4633,52.4237,-5.92979
280,0,925.339,457.286,-4964.38,-1.76811,44.1917,2.2105,148.4,292.095,-4770.46,6.93634,33.1702,3.49111
280,1,527.916,366.312,-4878.18,1.0671,22.4995,5.36591,-417.792,240.615,-4893.75,11.5701,22.9572,6.96649
281,0,1255.78,790.099,-4460.39,1.34146,1.21905,3.44505,712.31,883.48,-4346.66,13.0031,-7.28745,5.45727
281,1,3148.42,1203.09,-4000.7,2.11893,-19.97,-4.51241,1521.53,1210.27,-4041.41,13.8262,-20.366,3.64326
282,0,5153.56,1181.54,-3906.14,3.79578,-38.4303,-10.6861,4114.51,1352.73,-3807.97,17.0275,-44.4824,-7.6985
282,1,7091.67,1266.54,-3790.02,4.35976,-44.9544,-12.9116,5398.94,1413.78,-3881.01,18.6433,-56.7075,-12.1189
283,0,9004.64,1515.54,-3250.11,4.34451,-45.5336,-17.8965,8725.76,1881.86,-3484.75,18.4756,-57.1341,-18.049
283,1,10016.2,1760.94,-2803.6,3.32314,-40.7773,-22.058,9919.18,2045.85,-3071.75,17.7134,-55.5335,-21.7226
284,0,11347.4,2160.78,-2480.39,-0.62511,-32.4388,-20.503,11864.5,2965.25,-2530.66,11.7834,-43.7802,-19.8932
284,1,12557.6,2342.73,-2217.03,-8.6435,-21.265,-18.689,12756.3,3213.02,-2390.61,8.14019,-38.2622,-18.811
285,0,13364.5,2523.49,-1849.51,-16.1739,-8.55154,-18.9939,13625.4,3236.96,-1909.36,-3.23204,-20.9446,-18.9939
285,1,13469.8,2608.48,-1607.7,-18.933,1.41789,-18.6585,13749.9,3179.5,-1514.33,-7.0122,-13.5365,-19.497
286,0,13022,2475.6,-1787.28,-22.1038,8.64345,-14.9999,12925.1,3155.56,-1831.58,-9.77143,-5.51807,-15.6554
286,1,12220,2172.73,-1912.97,-26.7989,15.8386,-8.71936,12561.2,3080.14,-1966.84,-11.8598,-2.13412,-12.9115
287,0,11547.2,1875.85,-1976.41,-31.1586,24.177,-1.24982,11768.7,2505.51,-2007.54,-19.1618,7.91189,-2.05761
287,1,11051.6,1719.03,-1991.98,-32.9269,28.6739,3.82632,11243.2,2268.5,-1963.24,-21.9665,12.9879,3.0031
288,0,10778.7,1521.51,-1769.31,-36.2349,33.2471,10.2288,10760.7,2096.12,-1786.07,-26.2959,19.3599,13.2778
288,1,10586,1371.87,-1619.68,-37.8049,36.7989,13.5214,10651.8,1818.39,-1668.76,-28.0031,21.5092,16.6159
289,0,10485.4,1186.32,-1511.94,-36.5244,39.7105,12.6524,10461.5,1570.59,-1507.15,-26.0975,25.4727,15.3201
289,1,10259.1,966.055,-1254.55,-36.0366,40.2896,11.0061,10277.1,1502.36,-1435.32,-25.6098,26.7226,13.4603
290,0,9988.6,762.549,-1106.12,-35.3049,39.1006,12.7135,9824.59,1017.52,-1053.44,-25.3506,24.6036,14.1769
290,1,9896.43,659.601,-1042.67,-32.4542,40.1373,16.0672,9694.12,946.91,-1133.66,-24.375,24.314,16.4025
291,0,10143,451.301,-979.227,-29.7103,38.3231,16.6768,10044.9,703.887,-982.813,-19.8322,23.628,18.7958
291,1,10102.3,366.312,-926.555,-27.3018,34.5883,15.6707,10024.5,587.776,-877.474,-18.4146,22.7591,18.3384
292,0,10024.5,402.227,-849.94,-24.2835,33.2317,12.5304,9925.16,615.311,-805.647,-15.2133,19.8627,15.7012
292,1,10134.7,438.14,-817.62,-21.875,32.7439,9.57311,9957.49,652.421,-763.75,-13.5061,19.1921,14.1158
293,0,10143,538.698,-756.566,-18.3231,30.8841,3.46019,9949.1,664.391,-645.234,-7.1187,16.9816,4.74055
293,1,10053.2,731.434,-830.791,-13.0639,27.7438,-1.78365,9933.54,737.417,-629.676,-3.68898,15.5793,0.655453
294,0,10016.1,831.987,-869.095,-9.72555,24.6951,-3.9787,9877.28,1120.5,-798.472,0.930017,11.6615,-2.02752
294,1,10062.8,944.516,-910.995,-6.93591,22.0426,-5.42687,9923.97,1233.01,-852.336,2.63721,9.8323,-3.03355
295,0,10201.7,1124.08,-985.216,-6.31098,20.5792,-6.70735,10092.8,1503.57,-927.756,4.16163,8.07922,-4.71042
295,1,10113.1,1237.8,-1001.97,-5.19814,20.3964,-6.189,10127.5,1562.22,-924.161,4.72562,7.74391,-5.3811
296,0,10019.7,1356.32,-1040.28,-3.26214,20.6555,-2.89624,9925.16,1698.69,-1076.2,7.59156,8.12501,-1.44804
296,1,10031.7,1284.49,-1096.55,-2.14937,21.4634,-1.84451,9909.6,1744.18,-1119.29,8.53659,8.32318,0.381114
297,0,10009,1142.03,-1161.19,-1.63109,21.4787,-3.20127,9890.45,1513.13,-1165.98,9.17685,8.94819,-0.960416
297,1,9865.3,1127.67,-1221.04,-0.746926,20.7622,-5.21347,9749.19,1375.47,-1193.51,9.66465,8.82621,-2.10368
298,0,9691.72,1185.13,-1307.24,0.0152607,20.2744,-6.82931,9551.66,1462.86,-1290.48,11.1738,8.03352,-4.60374
298,1,9515.75,1298.86,-1413.78,1.60066,19.6341,-8.47566,9453.5,1559.82,-1325.19,11.9207,7.39328,-6.18905
299,0,9428.37,1399.41,-1484.41,2.5305,19.0396,-10.2744,9233.23,1774.11,-1480.82,13.7501,6.7073,-8.42995
299,1,9295.48,1476.03,-1574.19,2.59146,18.5366,-10.6402,9078.81,1810.02,-1557.43,14.1006,6.57013,-9.1311
300,0,9241.62,1583.77,-1678.34,1.55484,18.7348,-10.0152,9032.12,1958.46,-1677.14,12.7439,6.58537,-8.41461
300,1,9179.37,1663.97,-1726.22,0.62498,19.6647,-7.80481,9011.77,2090.14,-1692.7,12.0884,6.9055,-7.94207
301,0,9138.67,1731.01,-1790.86,-0.167703,21.0366,-4.75602,9039.31,2141.61,-1757.35,10.9146,8.56713,-3.29253
301,1,9235.64,1776.5,-1799.24,-0.548787,21.814,-3.36888,9103.95,2164.36,-1810.02,10.4116,9.35977,-1.53963
302,0,9313.45,1771.71,-1806.43,-0.746956,21.4482,-3.44513,9143.46,2126.05,-1823.18,10.1829,9.26829,-1.87502
302,1,9317.04,1806.43,-1835.16,-1.61588,20.3201,-4.40552,9136.27,2140.42,-1788.47,9.98476,8.93292,-1.875
303,0,9352.95,1830.37,-1868.68,-2.34758,19.6341,-5.33539,9210.5,2243.37,-1816,8.6585,7.28653,-3.84153
303,1,9430.76,1816,-1891.42,-3.41467,19.0091,-6.23478,9211.69,2227.8,-1879.45,8.04878,6.4939,-4.7866
304,0,9473.86,1788.47,-1896.21,-5.00005,18.7043,-5.68595,9303.87,2187.1,-1892.62,5.74688,6.12804,-3.78045
304,1,9538.5,1727.41,-1845.93,-6.57016,18.8415,-3.82617,9301.47,2139.22,-1859.1,4.63414,6.21952,-3.00304
305,0,9640.26,1634.04,-1707.06,-7.77442,19.1311,-2.10362,9479.85,2011.13,-1679.53,3.2774,6.28049,-0.990789
305,1,9707.29,1515.53,-1569.4,-8.36892,19.1616,-0.563985,9525.33,1954.87,-1641.23,2.82012,6.18902,0.137213
306,0,9803.06,1452.08,-1468.84,-8.65855,19.0549,0.73174,9634.27,1851.91,-1456.87,2.48475,6.11281,2.27141
306,1,9870.1,1405.4,-1363.49,-8.62805,19.2531,1.03659,9751.59,1772.9,-1386.24,2.28658,5.96036,2.83536
307,0,9865.31,1379.06,-1364.7,-8.68903,20.1067,1.99699,9759.96,1800.44,-1430.54,2.21037,7.1037,3.76528
307,1,9855.73,1410.19,-1356.31,-8.81098,21.3263,3.41467,9746.79,1757.34,-1377.86,2.05792,7.95734,4.22257
308,0,9822.21,1411.38,-1328.78,-8.8872,21.9208,4.55796,9697.71,1766.92,-1337.16,1.875,9.20736,6.73789
308,1,9786.3,1350.33,-1318.01,-8.90244,22.2866,5.45734,9671.38,1762.13,-1352.72,1.82927,9.57317,7.69818
309,0,9745.6,1302.44,-1306.04,-8.67378,21.6921,4.48167,9599.55,1649.6,-1313.22,2.4238,8.65851,6.18897
309,1,9713.28,1267.73,-1338.36,-8.0945,20.5488,2.57617,9537.3,1610.1,-1276.11,2.75915,8.03353,4.98473
310,0,9684.55,1280.9,-1407.79,-7.3323,19.375,0.792637,9516.95,1623.27,-1405.4,3.71955,6.41763,2.5609
310,1,9677.36,1327.59,-1459.27,-6.67682,18.125,-0.686014,9478.64,1663.97,-1461.66,4.11586,5.96037,1.4634
311,0,9609.13,1383.85,-1480.81,-6.38719,16.9817,-1.95125,9445.13,1737,-1472.43,4.83234,4.46641,-0.167737
311,1,9579.2,1416.17,-1513.14,-6.43293,16.6159,-2.85063,9477.45,1778.89,-1489.19,4.96951,4.05488,-0.762199
312,0,9569.62,1472.44,-1587.36,-6.55488,16.9512,-3.09452,9458.29,1843.54,-1551.44,4.84756,4.4055,-1.38722
312,1,9588.78,1528.7,-1605.31,-7.08844,17.5762,-2.92682,9411.61,1877.05,-1610.1,4.67987,4.42073,-1.2195
313,0,9595.96,1541.87,-1618.48,-7.9421,17.8354,-2.91159,9428.37,1993.18,-1637.63,3.44508,5.03051,-1.23476
313,1,9570.82,1531.09,-1652,-8.5366,18.0488,-2.78963,9394.85,1976.41,-1617.28,3.04878,5.3811,-1.18902
314,0,9594.76,1498.77,-1675.94,-9.25307,18.5671,-2.3323,9419.99,1958.46,-1677.14,1.99691,6.0671,-0.198136
314,1,9594.76,1507.15,-1662.77,-9.77136,19.2683,-1.82926,9497.8,1893.81,-1732.21,1.28048,6.37196,0.0762179
315,0,9573.22,1527.5,-1671.15,-10.6098,19.497,-1.15852,9436.74,1911.77,-1667.56,0.51827,6.76831,0.884177
315,1,9570.82,1528.7,-1657.98,-11.0366,19.3293,-0.792677,9394.85,1878.25,-1649.61,0.167678,6.52438,1.34147
316,0,9586.38,1520.32,-1641.22,-11.0518,18.9482,-1.18904,9436.75,1873.46,-1623.27,0.304885,6.17377,0.624972
316,1,9616.31,1456.87,-1612.49,-10.8994,18.3384,-1.61586,9437.94,1862.69,-1635.24,0.274387,5.77743,0.18292
317,0,9642.65,1407.79,-1568.2,-10.8537,17.439,-1.57012,9508.58,1793.25,-1520.31,0.152436,4.6646,0.213418
317,1,9663,1416.17,-1505.95,-10.4421,16.4634,-1.15852,9540.89,1742.98,-1490.39,0.396352,4.2378,0.426836
318,0,9678.56,1371.88,-1489.19,-10.1677,16.0823,0.198216,9528.92,1758.54,-1483.21,1.08234,3.42985,1.53967
318,1,9718.07,1337.16,-1471.24,-9.89329,16.311,1.20429,9610.33,1766.92,-1443.7,1.37196,3.21647,1.98171
319,0,9744.4,1306.04,-1443.7,-9.81708,17.0884,2.40857,9628.28,1669.95,-1431.73,1.35671,4.51224,4.11593
319,1,9742.01,1283.29,-1407.79,-9.54268,18.186,2.97257,9660.61,1626.86,-1403,1.34146,5.16769,4.95428
320,0,9671.38,1242.59,-1387.44,-9.40549,18.933,3.00305,9546.88,1590.95,-1411.38,1.61586,5.92991,5.22867
320,1,9612.72,1223.44,-1391.03,-8.61278,19.2226,3.12501,9519.35,1540.67,-1406.59,1.98172,6.11281,5.21341
321,0,9575.61,1177.95,-1418.57,-7.3018,19.5884,2.5762,9441.53,1509.54,-1417.37,3.58237,6.78356,4.31399
321,1,9488.22,1177.95,-1444.9,-6.17376,19.3293,1.73778,9396.04,1499.97,-1404.2,4.2683,6.96646,3.88719
322,0,9400.83,1197.1,-1508.35,-5.3201,18.5671,1.52439,9239.22,1545.46,-1498.77,5.56407,6.08229,3.38413
322,1,9308.65,1230.62,-1574.19,-4.43595,17.5305,1.47866,9188.95,1561.02,-1550.25,5.97561,5.70122,3.09451
323,0,9227.25,1268.93,-1647.21,-3.33838,16.1128,1.73782,9109.93,1589.75,-1581.37,7.75921,3.9786,3.50612
323,1,9211.69,1332.38,-1741.78,-2.95731,14.9542,2.0122,9018.96,1610.1,-1693.9,8.35366,3.00304,3.61281
324,0,9331.41,1393.43,-1756.15,-2.97256,13.4603,2.57624,9173.39,1753.76,-1768.12,8.21646,0.899319,4.1921
324,1,9755.19,1382.65,-1748.96,-3.58234,13.3232,3.20124,9296.69,1814.81,-1720.23,8.21647,-0.0304978,4.57318
325,0,10149,1370.68,-1747.77,-4.10062,13.872,4.45126,10140.7,1787.27,-1721.43,7.31704,1.02138,6.41775
325,1,10740.4,1448.49,-1442.5,-3.52132,15.2592,5.73174,10623.1,1798.05,-1610.1,7.33233,1.63111,7.37807
326,0,11342.5,1399.41,-1035.48,-2.51522,16.3567,6.85979,11378.5,1787.27,-1024.7,8.85676,3.35372,8.68907
