Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
328,0,9636.67,-1205.5,-1529.93,-7.97217,16.9212,-0.945281,3093.33,9063.27,-579.372,4.17699,8.07975,4.02408
328,1,9648.61,-1169.62,-1511.96,-8.14009,16.1901,-0.823329,3088.52,9091.92,-580.6,4.2833,7.85085,4.17667
329,0,9671.35,-1148.04,-1526.27,-8.35335,15.656,-0.747031,3084.94,9127.85,-611.663,4.0097,7.94184,4.29862
329,1,9810.01,-1194.62,-1657.77,-8.00377,16.0966,-0.59475,3094.49,9125.52,-622.492,4.17636,7.94216,4.51188
330,0,9904.72,-1236.56,-1789.51,-6.49628,19.5675,-0.594433,3198.48,9147,-572.301,3.94873,7.60726,4.89274
330,1,9663.45,-1148.19,-1772.99,-5.58006,21.6294,-0.655409,3217.83,9133.92,-533.944,3.97842,7.45435,4.95435
331,0,9472.84,-1140.79,-1714.32,-5.8377,19.6686,-1.12726,3144.9,9094.43,-523.139,3.88743,6.84554,5.07598
331,1,9405.68,-1192.24,-1667.62,-6.24953,16.4372,-1.78267,3150.72,9083.6,-561.372,3.88712,6.692,5.03065
332,0,9624.29,-1203.09,-1714.15,-6.25016,14.8337,-1.95122,3135.25,9047.75,-556.683,3.94809,6.52471,5.22826
332,1,9876.97,-1169.62,-1758.5,-5.9456,15.1667,-1.63165,3177.02,9060.81,-572.177,3.91776,6.28081,5.85271
333,0,9968.2,-1144.45,-1745.41,-5.94497,17.9224,-1.43309,3244.06,9076.41,-550.716,3.71983,5.89995,6.3105
333,1,9810.53,-1143.23,-1655.73,-6.61475,20.6979,-1.5394,3293.17,9075.23,-533.919,3.74984,5.83834,6.49375
334,0,9617.74,-1158.77,-1613.72,-7.05753,20.5654,-1.53971,3418.72,9013.08,-592.459,3.64353,5.89931,6.43309
334,1,9582.77,-1152.83,-1673.43,-6.95154,18.981,-1.52439,3457.23,9017.72,-616.501,3.73452,5.91464,6.5394
335,0,9643.75,-1159.97,-1727.36,-6.79894,18.1257,-1.6157,3503.83,9004.63,-603.364,3.46092,6.46247,5.99189
335,1,9666.58,-1152.83,-1734.61,-6.63134,17.7139,-1.46373,3580.42,8986.65,-663.082,3.35366,6.64634,5.74703
336,0,9682.13,-1145.63,-1772.84,-6.49406,17.2111,-1.31113,3661.83,8983.04,-670.401,3.2167,7.10287,5.09257
336,1,9701.28,-1130.09,-1771.73,-6.28081,16.8906,-1.09788,3682.28,8986.63,-690.684,3.07943,7.2561,4.60414
337,0,9698.92,-1136.03,-1766.92,-5.9456,16.6923,-1.08224,3610.58,8969.91,-734.958,2.82052,7.02784,3.59915
337,1,9714.44,-1136.05,-1770.51,-5.35148,16.1442,-1.05191,3636.71,8953.14,-714.725,2.42434,7.17949,3.24703
338,0,9702.53,-1138.44,-1775.29,-4.95467,15.8387,-1.17354,3649.97,9021.23,-743.331,1.67794,6.66262,2.59257
338,1,9692.93,-1128.88,-1780.08,-5.01501,15.6557,-1.40212,3670.27,9059.63,-752.983,1.50907,6.55472,2.3324
339,0,9688.14,-1146.79,-1788.46,-5.19794,15.2902,-1.64603,3623.72,9003.5,-737.439,0.930908,6.35711,1.67794
339,1,9686.94,-1179.1,-1801.62,-5.60913,14.8177,-1.66167,3663.03,8961.53,-703.945,0.549098,6.41745,1.37211
340,0,9665.43,-1212.62,-1790.89,-5.91432,14.6495,-1.69199,3736.06,8907.71,-740.925,-0.15133,6.37211,0.793634
340,1,9654.62,-1210.29,-1750.22,-6.15822,14.5428,-1.75297,3718.26,8902.82,-720.717,-0.365854,6.29581,0.655409
341,0,9657.01,-1203.09,-1705.92,-6.12821,14.6035,-1.81395,3742.07,8870.58,-708.684,-1.00499,6.64571,0.0315969
341,1,9690.48,-1191.13,-1705.85,-6.00626,15.3646,-1.92057,3822.22,8869.3,-680.003,-1.26517,6.90525,-0.182927
342,0,9665.46,-1166.01,-1716.63,-5.88431,15.9293,-1.95122,3830.75,8815.55,-677.547,-1.50875,7.40775,-0.95902
342,1,9570.96,-1140.87,-1729.79,-5.57975,16.5388,-2.04253,3858.2,8850.07,-697.879,-1.67667,7.33272,-1.40212
343,0,9500.27,-1084.66,-1733.4,-5.03128,16.3421,-2.07317,3883.37,8821.52,-768.427,-1.79862,7.98654,-2.51342
343,1,9485.83,-1035.55,-1719.06,-4.01065,15.2152,-2.25578,3870.26,8752.1,-747.066,-2.19449,8.23171,-3.04847
344,0,9485.83,-996.038,-1685.57,-2.66951,13.6911,-2.36273,3910.85,8694.61,-761.306,-2.18012,8.82519,-3.8402
344,1,9510.92,-918.295,-1690.28,-1.8149,12.6079,-2.83458,3908.57,8624.01,-781.688,-2.49937,9.02439,-4.13102
345,0,9476.33,-852.41,-1673.58,-1.28112,11.6476,-3.21607,3956.32,8561.74,-864.17,-2.48499,9.38962,-4.64852
345,1,9386.6,-751.928,-1634.1,-0.702011,10.3068,-3.74921,4006.64,8572.4,-901.398,-2.57598,9.55785,-4.95403
346,0,9300.38,-651.347,-1612.51,-1.14226,8.24988,-4.35897,4021.06,8494.78,-969.54,-2.89587,9.66448,-4.54348
346,1,9251.24,-645.206,-1487.01,-1.93495,5.21769,-5.06003,4043.77,8494.58,-1019.88,-3.03346,9.87774,-4.39025
347,0,9327.66,-690.659,-1392.32,-3.0472,2.10762,-5.83739,4126.28,8378.73,-1172.91,-3.45966,9.61946,-3.93372
347,1,9482.02,-772.012,-1370.69,-3.94714,0.611022,-6.03659,4108.52,8383.22,-1174.44,-3.96278,9.23828,-3.78049
348,0,9642.44,-916.768,-1376.65,-5.37896,0.228896,-6.03659,4259,8391.69,-1223.33,-5.13538,8.82678,-3.9631
348,1,9725.17,-993.532,-1411.33,-6.66008,1.50685,-5.80833,4300.01,8396.45,-1273.67,-5.48781,8.62821,-4.07004
349,0,9700.18,-1120.29,-1443.67,-7.63601,3.22949,-5.6404,4431.43,8395.28,-1326.31,-6.49216,8.09539,-5.36364
349,1,9572.22,-1287.86,-1440.13,-8.09412,3.93245,-5.70106,4437.72,8376.15,-1376.6,-6.96623,7.92683,-5.74703
350,0,9404.65,-1417.22,-1454.45,-8.03378,3.15699,-5.73171,4546.38,8241.07,-1388.64,-7.92525,7.88118,-7.96869
350,1,9243.02,-1489.12,-1532.16,-7.39433,0.628879,-5.91432,4562.19,8230.01,-1370.71,-8.36867,7.63759,-8.76517
351,0,9113.68,-1507.14,-1566.99,-6.46468,-3.08937,-6.24953,4596.79,8136.87,-1353.94,-8.87116,7.88055,-10.8805
351,1,9051.33,-1494.01,-1545.5,-5.30646,-7.2354,-6.70669,4682.93,8123.49,-1400.52,-9.25266,8.26172,-11.768
352,0,9062.02,-1471.27,-1468.96,-4.72609,-11.4427,-7.2858,4793.04,8019.57,-1356.42,-9.51188,8.90149,-12.9706
352,1,9094.33,-1447.33,-1431.76,-4.49719,-13.9609,-7.66729,4861.36,7964.34,-1346.72,-9.80144,9.31363,-13.6276
353,0,9221.06,-1376.78,-1448.45,-4.35992,-16.8708,-8.29174,4878.18,7840.02,-1382.6,-9.74109,10.349,-14.0391
353,1,9285.87,-1347.95,-1434.16,-4.83145,-18.7329,-8.61257,4882.97,7782.38,-1414.94,-9.78643,10.9447,-14.192
354,0,9219,-1277.42,-1279.96,-6.36958,-20.181,-8.7955,4866.25,7762.03,-1465.18,-9.4062,11.9496,-14.2986
354,1,9229.58,-1182.86,-1162.5,-8.79233,-23.3336,-8.79582,4870.98,7782.31,-1415.09,-9.54221,12.1648,-14.0554
355,0,9402.95,-1137.28,-1189.83,-10.5469,-24.8618,-8.46092,4942.71,7862.43,-1375.5,-9.54285,12.682,-14.1917
355,1,9449.93,-1072.7,-1278.38,-11.1886,-23.6458,-7.80583,4944.06,7886.5,-1390.99,-9.42089,12.9572,-14.5422
356,0,9329.21,-1021.18,-1291.69,-11.5088,-23.1707,-7.53065,5019.3,7947.45,-1380.29,-9.84677,13.7183,-15.5016
356,1,9153.27,-1021.11,-1248.64,-11.8136,-25.0425,-7.72827,5054.15,7946.39,-1324.08,-10,14.1004,-16.0666
357,0,9028.67,-1021.13,-1178.05,-12.0729,-28.7751,-8.26141,5106.75,7849.55,-1285.72,-10.0457,14.6485,-17.7564
357,1,9052.39,-980.494,-1162.38,-12.2711,-31.5519,-8.68855,5076.99,7826.63,-1282.09,-10.061,14.9084,-18.384
358,0,9223.39,-960.087,-1199.43,-12.8193,-34.6907,-9.14571,5129.46,7843.38,-1294.05,-10.2892,15.7608,-19.5103
358,1,9332.5,-946.925,-1265.24,-13.5356,-36.6445,-9.45091,5134.4,7812.34,-1304.83,-10.5941,15.7627,-19.9237
359,0,9405.53,-932.56,-1344.24,-14.2673,-38.1992,-9.74046,5081.77,7685.59,-1289.31,-10.4425,15.899,-20.9434
359,1,9480.94,-939.706,-1479.42,-15.7295,-39.8759,-10.0453,5073.3,7675.76,-1240.27,-10.5028,16.0669,-21.0979
360,0,9539.63,-954.071,-1575.29,-17.9846,-40.8984,-10.2133,4993.25,7527.64,-1207.91,-9.54443,15.4584,-21.9496
360,1,9531.35,-986.361,-1637.56,-20.5606,-41.5541,-10.4265,4915.38,7510.55,-1180.38,-9.25297,14.8787,-21.9822
361,0,9413,-1071.27,-1644.83,-22.863,-43.1682,-10.6248,4837.59,7508.24,-1244.86,-8.72047,13.7974,-22.2098
361,1,9253.8,-1161.08,-1631.67,-24.4647,-45.8042,-10.899,4835.06,7474.75,-1283.27,-8.44528,12.9278,-22.2714
362,0,9112.5,-1250.85,-1599.38,-25.6388,-49.1266,-10.93,4747.86,7508.14,-1331.1,-8.14072,10.8722,-22.4844
362,1,9014.28,-1331.08,-1611.26,-25.9603,-53.0131,-10.9146,4705.82,7515.41,-1352.71,-7.86617,10.0156,-22.6523
363,0,8935.26,-1325.23,-1557.53,-25.8843,-55.531,-10.869,4748.82,7538.1,-1455.5,-8.39837,7.97597,-22.9112
363,1,8901.67,-1302.47,-1529.91,-25.5798,-58.7758,-10.945,4760.88,7496.33,-1496.36,-8.64322,7.04316,-22.8965
364,0,8882.51,-1290.49,-1523.92,-25.1226,-62.5713,-11.0213,4813.45,7490.24,-1581.23,-9.70855,6.03817,-23.0028
364,1,8927.89,-1212.79,-1569.32,-24.5435,-65.454,-11.2649,4820.74,7447.25,-1634,-10.2892,5.32084,-23.0031
365,0,8933.98,-1076.39,-1671,-24.4359,-67.5585,-12.0263,4860.16,7402.92,-1678.27,-11.142,4.90901,-22.8509
365,1,8898.11,-920.776,-1785.93,-25.1817,-70.2858,-13.2148,4845.91,7371.78,-1733.33,-11.4024,4.72577,-22.7592
366,0,8851.43,-881.066,-1872.17,-26.1573,-73.1366,-14.267,4746.66,7192.48,-1812.3,-12.0872,4.3299,-22.3787
366,1,8767.69,-834.46,-1945.2,-26.6764,-75.1654,-15.2883,4698.65,7138.31,-1830.37,-12.2714,4.02471,-22.1648
367,0,8646.83,-790.136,-2092.31,-27.2248,-77.4359,-16.2792,4552.82,7010.45,-1843.51,-12.4844,3.27863,-21.9059
367,1,8453.01,-784.095,-2261.11,-27.9259,-80.9249,-17.0266,4491.55,6985.05,-1837.57,-12.6979,2.68356,-21.5554
368,0,8262.63,-767.373,-2496.82,-28.2467,-83.762,-17.3777,4540.51,7041.26,-1880.56,-13.4287,1.69358,-20.8699
368,1,8252.75,-782.867,-2622.74,-28.8405,-89.2295,-17.5303,4526.29,7079.62,-1899.79,-13.7955,1.6307,-20.8077
369,0,8289.88,-808.012,-2653.95,-29.9375,-94.5059,-17.4697,4493.95,7061.74,-1875.9,-15.0741,1.57036,-20.9906
369,1,8283.96,-842.709,-2736.44,-31.2483,-98.197,-17.1195,4493.9,7013.88,-1831.63,-15.5335,1.75265,-21.2192
370,0,8325.76,-913.282,-2909.9,-31.631,-101.079,-16.51,4528.58,7115.37,-1765.82,-16.5531,2.60536,-21.874
370,1,8395.18,-933.739,-3138.49,-31.6007,-102.727,-15.8393,4550.16,7178.97,-1747.77,-17.3011,3.18542,-22.3014
371,0,8380.96,-930.154,-3284.7,-32.2245,-103.094,-15.0316,4596.79,7312.87,-1643.8,-18.4434,4.75357,-23.6107
371,1,8355.79,-1014.99,-3406.79,-32.576,-104.799,-14.8171,4586.14,7394.42,-1544.37,-19.1001,5.42652,-24.4809
372,0,8462.11,-1115.57,-3624.5,-32.3024,-107.055,-14.9084,4140.33,7407.66,-1347.04,-19.4356,6.2639,-26.9168
372,1,8624.89,-1171.91,-3916.52,-31.9669,-107.896,-14.939,3950.51,7393.32,-1280.91,-19.4209,6.43309,-27.8655
373,0,8692.11,-1168.4,-4226.56,-31.799,-107.942,-14.8477,3545.29,7435.11,-1102.83,-18.8424,5.85461,-28.3377
373,1,8646.75,-1081.12,-4641.77,-31.54,-107.47,-14.9084,3328.09,7518.87,-975.755,-18.4303,5.48812,-28.293
374,0,8650.21,-996.087,-5041.69,-31.8286,-108.915,-15.3499,3033.91,7864.39,-741.372,-17.5776,4.33117,-28.0491
374,1,8718.38,-948.154,-5313.63,-31.9056,-111.369,-15.6704,2919.77,8087.41,-659.621,-16.9062,3.78081,-27.8965
375,0,8936.02,-1028.15,-5741.85,-31.5707,-112.56,-15.8687,2610.2,8642.17,-365.619,-15.2161,2.30428,-27.318
375,1,9152.77,-1101.26,-6109.58,-29.546,-111.237,-15.9603,2430.25,8844.13,-200.034,-14.7864,1.78362,-27.2255
376,0,9289.35,-1126.45,-6481.8,-27.1677,-108.632,-16.2495,2145.65,9330.58,127.562,-13.3105,1.0835,-27.5757
376,1,9350.5,-1119.31,-6862.49,-25.2158,-105.142,-16.4328,2030.33,9540.81,276.45,-12.5766,0.944964,-28.0482
377,0,9368.5,-1047.58,-7194.17,-22.5648,-103.294,-16.7373,1669.37,9898.24,514.368,-11.2217,0.519084,-28.3077
377,1,9528.65,-863.389,-7556.81,-19.6836,-101.162,-16.6467,1454.65,10012.6,642.75,-10.6101,0.0462854,-28.6276
378,0,9710.66,-622.815,-8064.15,-18.0504,-96.5314,-16.0375,1121.01,10399.7,936.852,-9.36182,0.0303296,-29.2217
378,1,9800.58,-345.138,-8614.82,-18.0178,-91.9416,-15.4428,958.983,10576.3,1119.13,-8.73516,0.426197,-29.7555
379,0,9662.07,-100.855,-9011.33,-19.2054,-84.2797,-14.7571,712.666,11151.2,1461.12,-8.0194,1.73575,-31.0194
379,1,9542.21,175.595,-9173.25,-20.0754,-77.1427,-13.8884,583.081,11392.7,1605.24,-7.71358,2.45372,-31.4481
380,0,9350.85,761.665,-9334.76,-23.1657,-71.4704,-13.339,159.916,11894.8,1923.21,-7.40901,4.06751,-32.833
380,1,9165.23,1288.66,-9527.47,-27.6616,-66.3785,-13.6882,-90.781,12157.6,2086.44,-7.22577,4.61882,-33.4753
381,0,8989.26,1687.43,-10042.9,-30.4393,-61.6067,-14.6632,-469.871,13098.3,2515.6,-7.28643,5.82112,-33.5823
381,1,8815.67,1964.13,-10586.5,-32.4822,-58.7834,-15.8977,-677.398,13564.1,2720.89,-7.40838,6.35647,-33.5063
382,0,8858.4,1860.58,-11049.9,-34.5857,-57.3187,-17.4065,-1045.68,14432,3173.97,-7.98686,6.58505,-32.4713
382,1,9052.19,1421.62,-11287.2,-34.0263,-54.0448,-18.0788,-1158.79,14830.7,3429.5,-8.35335,6.87461,-31.8146
383,0,9250.95,984.551,-11368.8,-30.8737,-47.6618,-17.5773,-1388.24,15439.2,3818.14,-8.73421,6.95122,-29.8812
383,1,9438.9,651.62,-11464.5,-28.7521,-42.8863,-16.8302,-1515.44,15650.9,4007.77,-8.93277,6.95122,-28.5379
384,0,9532.43,294.971,-11510.1,-26.5276,-34.951,-15.0029,-1829.85,15980.7,4365.25,-8.32428,6.90557,-25.234
384,1,9530.15,100.73,-11473.1,-25.0472,-24.9523,-12.1686,-1969.16,16132.1,4523.76,-8.06411,7.11851,-23.3856
385,0,9405.83,-29.76,-11386.9,-24.4365,-15.941,-9.48503,-2265.62,16379.5,4646.96,-5.7205,6.09946,-17.9054
385,1,9326.68,-173.387,-11201.6,-23.9641,-9.21522,-7.33493,-2396.53,16461.3,4700.98,-4.52815,5.32084,-15.3368
386,0,9299.1,-225.03,-11025.5,-24.6632,-1.83938,-5.32273,-2458.76,16548.6,4703.42,-1.55978,2.53507,-8.98917
386,1,9272.78,-358.907,-10816.1,-25.213,4.50461,-3.94967,-2432.58,16602.5,4730.89,-0.381493,1.09851,-6.35774
387,0,9337.26,-516.949,-10569.5,-24.5288,8.94304,-3.1107,-2073.97,16600.2,4679.57,2.25168,-1.2767,-0.908469
387,1,9483.22,-641.497,-10312.2,-22.2596,12.9065,-2.33334,-1908.27,16625.3,4587.41,3.56629,-2.05785,1.90367
388,0,9667.54,-713.398,-10139.6,-19.8962,17.9655,-1.35805,-1371.58,16412.6,4298.05,6.86956,-2.80362,8.51053
388,1,9744.35,-788.784,-9945.79,-18.5988,21.5206,-0.549728,-1114.64,16273.5,4252.03,8.33771,-2.95748,11.3859
389,0,9768.32,-776.974,-9763.78,-16.6645,25.9083,0.958078,-864.691,15778.6,4112.31,11.9909,-2.88118,16.7138
389,1,9819.74,-669.347,-9802.92,-13.9975,30.0103,2.63507,-671.778,15490.7,3970.94,13.7642,-2.7289,19.2364
390,0,9849.72,-543.645,-9895.12,-11.0557,34.6278,4.64663,-388.282,15128.3,3679.14,16.7939,-2.45466,23.3927
390,1,9872.46,-315.178,-10121.1,-9.25487,40.0994,6.78078,-277.777,14920.8,3569.79,18.2461,-2.3324,25.1517
391,0,9788.85,-73.3268,-10397.7,-8.76548,46.4549,9.41711,-96.0655,14378.1,3207.65,20.7886,-2.72795,27.4049
391,1,9615.36,118.284,-10661,-9.17604,52.5838,11.4915,11.8843,14160.6,3059.84,21.9963,-2.95716,28.4293
392,0,9380.8,234.508,-10758.3,-10.4249,57.9659,12.3621,207.986,13807.9,2777.74,23.595,-3.6726,29.2214
392,1,9002.74,280.084,-10751.2,-11.5688,62.1444,12.5913,372.119,13601.6,2585.91,24.2223,-4.08505,29.6795
393,0,8463.06,283.719,-10727.3,-12.0119,63.1098,11.8915,801.376,13405.4,2286.92,24.3596,-4.2833,30.4866
393,1,8009.14,261.005,-10853.9,-12.1645,59.138,11.1442,955.249,13317.8,2154.86,24.3446,-4.37492,30.6404
394,0,7955.85,178.498,-10945,-12.2408,54.7462,10.8387,1016.25,13066.8,1939.65,24.0554,-5.39461,29.4228
394,1,8180.63,138.888,-10774.2,-11.0691,48.9716,10.8383,1030.71,12943.1,1829.24,23.9634,-6.23389,28.6592
395,0,8325.71,101.809,-10589.8,-9.20985,45.7346,10.7167,1284.05,12867.7,1653.48,23.1417,-7.36115,27.2583
395,1,8419.09,69.469,-10444.9,-7.53254,44.1329,10.5794,1383.82,12847.3,1556.31,22.6376,-7.81989,26.6467
396,0,8488.56,15.6429,-10245.1,-6.49501,42.4109,10.5488,1359.96,12779.2,1445.07,21.9218,-8.5963,24.8049
396,1,8644.02,7.17021,-9963.86,-6.14353,41.3578,10.9597,1350.33,12720.5,1408.99,21.5247,-8.79581,23.8421
397,0,8873.79,99.2045,-9662.19,-6.18887,42.6651,11.6454,1432.79,12719.2,1235.71,20.7786,-9.51094,21.6195
397,1,8978.18,129.287,-9475.25,-6.12821,46.9599,12.3771,1471.22,12787.3,1160.02,20.2292,-9.7561,20.6864
398,0,8967.53,79.0954,-9308.88,-4.77363,51.0166,12.5153,1578.8,12938,1064.38,19.1632,-10.3496,18.7837
398,1,8787.02,108.856,-8968,-1.22488,53.1839,12.1804,1617.28,12981.4,1023.54,18.7045,-10.6401,17.7599
399,0,8671.9,325.265,-8620.75,0.958394,52.8671,11.9362,1356.77,12916.8,1002,18.1107,-11.2642,15.8872
399,1,8763.78,406.989,-8473.19,2.39148,51.1154,11.4337,1251,12841.4,1028.25,17.6529,-11.6917,15.0766
400,0,8819.01,401.047,-8261.52,3.10913,50.838,10.55,954.591,12558,1031.91,16.9675,-12.4074,14.8174
400,1,8907.49,440.459,-7824.9,3.8252,51.7364,10.2592,832.028,12433.2,1061.77,16.677,-12.5307,14.7561
401,0,9103.66,573.207,-7549.18,4.29831,54.9797,10.0156,787.754,12112.8,1122.79,16.3724,-11.9065,16.2626
401,1,9167.39,652.352,-7505.81,3.61415,62.4583,9.3912,707.604,11977,1110.96,16.3718,-11.7073,17.4074
402,0,8865.06,705.024,-7458.02,2.02973,70.0212,8.61383,717.008,11797.7,1086.99,16.8133,-9.74425,20.2698
402,1,8479.55,650.143,-7312.12,-0.103789,73.2445,8.09507,699.156,11705.3,1139.54,17.3164,-8.44623,22.0716
403,0,8248.26,559.164,-7207.85,-1.21857,73.4913,7.75954,596.317,11471,1076.34,18.8086,-6.08603,25.6651
403,1,8152.34,421.578,-7130.03,-1.72201,73.506,7.63728,536.351,11374.9,1055.83,19.7248,-5.00063,27.1335
404,0,8113.99,322.125,-6996.06,-2.14884,74.2214,7.75891,265.011,11252.9,1097.67,22.2977,-3.55412,30.5431
404,1,8106.77,204.871,-6835.66,-2.80393,76.2317,7.98749,177.171,11210.9,1114.49,23.2924,-2.83584,31.9203
405,0,8131.86,107.851,-6748.14,-2.8965,79.3859,8.36835,209.437,11191.7,1101.36,25.4537,-2.28738,35.3449
405,1,8136.7,57.5104,-6703.81,-1.45062,82.8005,8.84084,284.798,11268.2,1089.37,26.3868,-2.08849,36.8287
406,0,8078.14,12.0329,-6597.39,0.120059,85.439,8.82646,320.798,11288.7,993.755,27.5591,-2.02752,39.0513
406,1,8048.13,-35.8511,-6403.57,1.44651,87.1779,8.55223,329.197,11243.2,940.958,28.2464,-1.96654,40.1213
407,0,8091.12,-55.0543,-6241.87,2.86396,88.6567,8.24735,269.453,11049.5,926.568,28.3993,-2.31644,42.7092
407,1,8185.64,39.3371,-6105.39,3.96215,90.9418,8.03378,213.146,10932,934.917,28.1864,-2.71294,43.8562
408,0,8247.96,161.454,-5956.97,3.75079,93.6398,7.48563,226.209,10891.3,813.048,27.7445,-3.44402,47.1591
408,1,8356.79,227.387,-5875.45,3.4606,96.2011,7.13446,274.068,10830.3,785.273,27.485,-3.74984,48.5056
409,0,8504.01,246.59,-5843.08,3.55159,99.5228,6.70795,391.272,10640.1,711.214,25.9781,-4.46528,49.9672
409,1,8603.46,259.752,-5794.04,3.68887,102.116,6.40276,501.455,10535.8,688.327,25.1226,-5.01469,50.6551
410,0,8634.67,281.288,-5819.04,3.62821,106.655,6.15885,688.054,10172.4,657.264,23.6761,-5.57848,52.3296
410,1,8588.09,255.038,-5796.42,2.95842,112.279,5.77799,720.692,9991.11,589.073,22.9121,-5.77736,53.4137
411,0,8456.52,240.623,-5737.78,2.19607,116.733,5.30551,1007.45,9779.44,483.777,21.7092,-6.20356,55.2411
411,1,8321.21,185.643,-5661.2,1.2361,119.251,5.09162,1149.14,9694.16,447.728,21.0676,-6.1132,55.8384
412,0,8288.73,81.5514,-5687.35,0.473428,120.03,4.92402,1335.67,9428.81,398.715,19.8343,-6.40181,55.8537
412,1,8385.52,2.48088,-5677.89,0.304878,120.989,4.8324,1389.84,9288.4,332.881,19.4512,-6.6157,55.5798
413,0,8493.3,-68.1419,-5640.79,-0.0146921,123.518,5.31926,1682.62,9101.85,229.992,18.4012,-6.96591,53.7987
413,1,8561.59,-93.3615,-5606.07,-0.167604,127.829,6.03564,1852.99,9023.78,197.528,17.6836,-7.16448,53.0491
414,0,8489.99,-124.449,-5493.68,-0.593803,131.398,6.76735,2077.82,8625.79,153.303,16.4197,-7.01251,50.3856
414,1,8367.9,-227.288,-5372.74,-0.914319,132.469,6.99688,2173.89,8501.8,77.9168,15.7627,-6.76861,49.147
415,0,8268.49,-394.808,-5207.62,-1.34083,132.607,7.56003,2298.24,8328.53,0.0990629,15.1229,-5.97687,47.8831
415,1,8249.21,-490.725,-5100.95,-0.961234,132.074,8.29174,2340.33,8244.48,2.35705,15.076,-5.68606,47.4087
416,0,8264.76,-586.443,-5012.38,-0.153543,131.571,9.38867,2506.44,8175.11,-83.6361,14.5741,-4.52941,46.6933
416,1,8230.14,-645.182,-4910.64,0.380546,131.692,10.7451,2604.82,8090.12,-143.603,14.2076,-3.82677,46.2352
417,0,8173.88,-602.235,-4794.54,0.350846,130.673,11.828,2794.93,7860.52,-242.857,13.0963,-2.71515,44.8803
417,1,8202.46,-533.994,-4588.79,0.0766138,128.296,12.3014,2922.01,7762.05,-298.035,12.6069,-2.01283,44.086
418,0,8295.77,-466.956,-4375.67,-0.684793,127.485,12.6976,3134.88,7716.57,-435.522,11.374,-0.931534,41.1786
418,1,8354.51,-514.642,-4119.58,-1.00594,127.713,13.1245,3252.43,7661.52,-468.085,10.4278,-0.0162688,38.783
419,0,8304.39,-486.11,-3864.56,-1.03659,128.627,13.6882,3277.65,7392.54,-500.326,9.14824,1.23294,33.1339
419,1,8187.14,-429.827,-3651.42,-1.08224,129.176,14.161,3201.18,7264.08,-494.434,8.41527,1.95059,30.2155
420,0,8125.97,-488.293,-3557.86,-0.823644,129.131,14.4509,2887.9,6848.11,-456.151,7.79051,2.66666,24.0192
420,1,8152.19,-541.04,-3557.76,0.227003,128.72,14.8318,2745.03,6709.76,-420.226,7.34804,2.95716,21.4797
421,0,8189.32,-579.347,-3562.57,2.32924,129.511,14.939,2578.82,6586.66,-429.728,6.89088,3.21607,19.8196
421,1,8072.27,-528.027,-3537.48,4.29642,131.917,15.0303,2517.52,6556.5,-453.67,6.81395,3.33834,19.3749
422,0,7685.98,-382.092,-3353.38,5.16698,132.439,14.924,2399.19,6258.96,-459.687,6.64666,3.17105,19.8011
422,1,7416.31,-253.934,-3183.28,5.30488,129.776,14.5128,2317.66,6071.84,-463.272,6.44841,3.01845,19.9847
423,0,7335.88,-167.693,-3099.37,5.5788,127.442,13.7055,2195.67,5827.86,-514.667,5.94591,2.66824,20.9587
423,1,7308.33,-87.4936,-3026.37,6.12726,126.951,12.7908,2073.53,5701.88,-535.098,6.02095,2.46967,21.4175
424,0,7341.75,-113.644,-2956.93,6.91963,128.23,12.1045,2123.52,5508.16,-561.397,5.1845,1.43466,22.1026
424,1,7222.34,-208.159,-2911.4,8.96027,130.53,11.4947,2264.72,5384.67,-537.554,4.74109,0.960603,22.3171
425,0,6934.03,-205.951,-2783.46,10.3949,131.843,11.1132,2521.91,5244.7,-580.501,4.05598,1.09725,22.0888
425,1,6536.71,-196.325,-2517.89,11.3099,131.48,10.5344,2577.39,5187.07,-587.795,3.56755,1.06723,21.8752
426,0,6294.59,-167.644,-2373.97,11.6157,128.587,9.77237,2639.49,4847.64,-641.547,2.92778,1.17354,20.5053
426,1,6076.78,-125.751,-2182.61,11.0072,124.67,9.07099,2630.09,4707.05,-639.289,2.6526,1.21951,19.6045
427,0,5915.05,-240.401,-1950.38,10.747,121.559,8.81114,2597.75,4356.84,-660.75,2.43934,2.08692,18.1273
427,1,5826.38,-278.931,-1837.64,11.3252,118.982,8.64353,2640.72,4160.07,-699.057,2.65197,2.60631,17.3634
428,0,5851.35,-241.876,-1873.37,11.6614,116.893,8.41495,2618.13,3945.97,-715.854,3.10913,3.27642,16.7083
428,1,5937.5,-150.971,-1981.05,11.6617,116.813,8.07974,2647.91,3883.4,-711.09,3.27736,3.65822,16.3874
429,0,5961.56,-42.0408,-2075.66,10.6876,117.956,7.85085,2669.52,3779.43,-780.386,4.11444,4.2217,16.2045
429,1,5871.93,7.14549,-2054.3,9.49845,119.16,7.53096,2661.17,3773.21,-808.037,4.48155,4.57286,16.2042
430,0,5766.56,-14.3157,-2039.86,8.56818,119.68,7.57599,2729.27,3807.93,-834.336,5.06003,5.13633,16.1282
430,1,5644.5,-113.57,-2011.18,7.57756,120.35,7.71326,2767.67,3848.62,-889.366,5.33521,5.21357,16.0063
